카테고리,경기도 고양시,경기도 고양시 덕양구,경기도 고양시 덕양구 주교동,경기도 고양시 덕양구 원신동,경기도 고양시 덕양구 흥도동,경기도 고양시 덕양구 성사1동,경기도 고양시 덕양구 성사2동,경기도 고양시 덕양구 효자동,경기도 고양시 덕양구 삼송동,경기도 고양시 덕양구 창릉동,경기도 고양시 덕양구 고양동,경기도 고양시 덕양구 관산동,경기도 고양시 덕양구 능곡동,경기도 고양시 덕양구 화정1동,경기도 고양시 덕양구 화정2동,경기도 고양시 덕양구 행주동,경기도 고양시 덕양구 행신1동,경기도 고양시 덕양구 행신2동,경기도 고양시 덕양구 행신3동,경기도 고양시 덕양구 화전동,경기도 고양시 덕양구 대덕동,경기도 고양시 일산동구,경기도 고양시 일산동구 식사동,경기도 고양시 일산동구 중산동,경기도 고양시 일산동구 정발산동,경기도 고양시 일산동구 풍산동,경기도 고양시 일산동구 백석1동,경기도 고양시 일산동구 백석2동,경기도 고양시 일산동구 마두1동,경기도 고양시 일산동구 마두2동,경기도 고양시 일산동구 장항1동,경기도 고양시 일산동구 장항2동,경기도 고양시 일산동구 고봉동,경기도 고양시 일산서구,경기도 고양시 일산서구 일산1동,경기도 고양시 일산서구 일산2동,경기도 고양시 일산서구 일산3동,경기도 고양시 일산서구 탄현동,경기도 고양시 일산서구 주엽1동,경기도 고양시 일산서구 주엽2동,경기도 고양시 일산서구 대화동,경기도 고양시 일산서구 송포동,경기도 고양시 일산서구 송산동
2020년02월_계_80~89세,"31,173","14,026",627,515,946,744,505,177,594,367,"1,019","1,237",537,"1,446",958,727,677,960,"1,449",435,106,"8,359",594,"1,538",708,"1,046",740,635,696,665,157,765,815,"8,788",838,643,824,"1,312","1,203","1,386",913,552,"1,117"
2020년02월_계_90~99세,"4,435","1,941",78,66,129,110,55,38,74,67,140,203,81,167,110,102,86,122,221,75,17,"1,281",98,255,108,144,83,93,113,107,31,105,144,"1,213",115,90,137,181,158,184,121,70,157
2020년02월_계_100세 이상,316,202,6,5,5,12,5,18,15,12,13,37,12,15,3,7,5,6,4,17,5,60,4,16,6,5,6,5,8,1,3,3,3,54,9,4,6,3,6,8,7,2,9
2020년02월_남_총인구수,"524,883","232,485","8,062","11,545","21,685","10,864","5,657","4,433","10,704","10,044","15,602","18,587","8,170","18,746","16,421","10,273","11,007","16,265","22,802","10,086","1,532","145,363","16,708","23,172","11,677","19,111","14,951","10,121","11,972","7,870","5,342","12,709","11,730","147,035","13,767","9,469","17,719","25,855","13,393","13,899","16,821","10,700","25,412"
2020년02월_남_연령구간인구수,"524,883","232,485","8,062","11,545","21,685","10,864","5,657","4,433","10,704","10,044","15,602","18,587","8,170","18,746","16,421","10,273","11,007","16,265","22,802","10,086","1,532","145,363","16,708","23,172","11,677","19,111","14,951","10,121","11,972","7,870","5,342","12,709","11,730","147,035","13,767","9,469","17,719","25,855","13,393","13,899","16,821","10,700","25,412"
2020년02월_남_0~9세,"43,288","19,934",355,"1,671","2,828",715,349,632,"1,080","1,285","1,273","1,172",533,"1,129","1,438",423,821,"1,250","1,588","1,344",48,"11,175","1,771","1,865",700,"1,757","1,096",480,804,665,699,604,734,"12,179","1,088",516,"1,408","2,560","1,052","1,116","1,119",845,"2,475"
2020년02월_남_10~19세,"55,763","21,804",731,921,"1,872","1,036",585,301,731,758,"1,726","1,522",703,"2,045","2,057",705,"1,111","1,622","2,605",680,93,"15,891","2,396","2,509","1,171","2,421","1,540",760,"1,739","1,171",476,828,880,"18,068","1,476",866,"3,096","3,021","1,747","1,711","1,653","1,246","3,252"
2020년02월_남_20~29세,"76,383","32,149","1,220","1,203","2,473","1,543",779,547,"1,330","1,069","1,895","2,419","1,182","3,108","2,375","1,628","1,639","2,598","3,641","1,190",310,"22,389","2,332","3,751","2,067","2,745","2,467","1,577","1,917","1,135",584,"2,241","1,573","21,845","2,113","1,484","2,529","3,866","1,920","1,910","2,954","1,639","3,430"
2020년02월_남_30~39세,"70,189","33,591",848,"2,004","3,792","1,275",701,955,"2,135","2,249","1,856","2,281",950,"2,207","2,128","1,343","1,445","2,575","2,641","2,038",168,"18,725","1,660","2,779","1,520","2,365","2,296","1,716","1,064",674,740,"2,343","1,568","17,873","1,700","1,031","1,647","3,592","1,505","1,654","2,551","1,417","2,776"
2020년02월_남_40~49세,"89,949","39,738","1,224","2,160","4,264","1,888",870,775,"1,786","1,818","2,822","3,128","1,226","2,951","3,088","1,617","1,827","2,528","3,840","1,739",187,"24,977","3,261","3,611","1,795","3,346","2,456","1,910","1,976","1,348","1,005","2,369","1,900","25,234","2,199","1,369","3,380","4,610","2,189","2,294","2,570","1,804","4,819"
2020년02월_남_50~59세,"95,202","40,788","1,773","1,566","2,934","2,134","1,025",594,"1,511","1,261","2,658","3,526","1,668","3,760","2,842","2,239","2,068","2,974","4,559","1,394",302,"27,170","3,068","4,396","2,162","3,307","2,709","1,941","2,409","1,524",956,"2,323","2,375","27,244","2,579","2,123","3,204","4,708","2,383","2,465","3,136","1,957","4,689"
2020년02월_남_60~69세,"55,837","26,029","1,138","1,240","2,072","1,329",750,352,"1,212",970,"1,859","2,673","1,125","1,898","1,443","1,410","1,285","1,605","2,366","1,039",263,"15,237","1,423","2,551","1,356","1,929","1,507","1,043","1,272",737,591,"1,161","1,667","14,571","1,502","1,291","1,557","2,091","1,438","1,483","1,718","1,050","2,441"
2020년02월_남_70~79세,"25,783","12,832",543,580,"1,086",650,398,184,684,471,"1,072","1,360",564,997,676,634,543,758,"1,038",477,117,"6,442",539,"1,109",618,815,578,472,516,347,227,496,725,"6,509",759,527,564,914,676,728,767,494,"1,080"
2020년02월_남_80~89세,"11,256","5,078",210,178,340,270,186,66,216,142,395,453,201,593,342,257,246,321,464,160,38,"3,018",229,531,253,385,284,198,245,234,60,311,288,"3,160",318,238,294,445,428,472,319,230,416
2020년02월_남_90~99세,"1,150",491,18,21,24,23,13,18,14,20,41,43,16,54,31,16,21,34,60,20,4,320,28,66,32,41,16,24,27,34,3,31,18,339,32,24,39,48,54,63,31,17,31
2020년02월_남_100세 이상,83,51,2,1,0,1,1,9,5,1,5,10,2,4,1,1,1,0,0,5,2,19,1,4,3,0,2,0,3,1,1,2,2,13,1,0,1,0,1,3,3,1,3
2020년02월_여_총인구수,"546,119","237,186","7,558","12,362","22,871","11,100","6,004","4,545","11,350","9,946","15,416","17,933","7,788","19,812","17,452","9,490","11,563","16,743","24,136","10,014","1,103","153,082","17,629","24,640","12,483","20,441","16,314","10,791","12,821","8,833","5,029","13,375","10,726","155,851","14,489","9,628","18,816","26,960","15,070","15,786","18,065","10,938","26,099"
2020년02월_여_연령구간인구수,"546,119","237,186","7,558","12,362","22,871","11,100","6,004","4,545","11,350","9,946","15,416","17,933","7,788","19,812","17,452","9,490","11,563","16,743","24,136","10,014","1,103","153,082","17,629","24,640","12,483","20,441","16,314","10,791","12,821","8,833","5,029","13,375","10,726","155,851","14,489","9,628","18,816","26,960","15,070","15,786","18,065","10,938","26,099"
2020년02월_여_0~9세,"41,571","19,192",299,"1,620","2,835",675,351,637,"1,128","1,154","1,224","1,113",448,"1,081","1,439",391,760,"1,207","1,475","1,310",45,"10,611","1,705","1,757",641,"1,712","1,053",484,743,621,622,587,686,"11,768","1,102",549,"1,359","2,397","1,044","1,017","1,102",819,"2,379"
2020년02월_여_10~19세,"52,763","20,694",589,949,"1,849",930,547,349,691,732,"1,589","1,397",603,"1,865","1,950",638,"1,125","1,508","2,574",727,82,"14,831","2,254","2,264","1,128","2,289","1,449",685,"1,645","1,139",447,783,748,"17,238","1,414",755,"2,917","2,881","1,692","1,713","1,448","1,160","3,258"
2020년02월_여_20~29세,"73,138","30,149",997,"1,200","2,547","1,422",677,674,"1,382","1,191","1,642","1,973",975,"3,162","2,274","1,360","1,581","2,422","3,408","1,102",160,"22,053","2,363","3,357","1,983","2,653","2,538","1,729","1,972","1,125",522,"2,529","1,282","20,936","1,946","1,378","2,417","3,736","1,813","1,925","3,224","1,441","3,056"
2020년02월_여_30~39세,"71,895","33,073",683,"2,284","4,222","1,257",671,958,"2,128","2,218","1,744","2,038",883,"2,129","2,215","1,015","1,349","2,422","2,645","2,104",108,"19,886","2,150","2,915","1,484","2,521","2,358","1,821","1,234",908,889,"2,307","1,299","18,936","1,689","1,012","1,840","3,739","1,751","1,785","2,499","1,483","3,138"
2020년02월_여_40~49세,"95,850","39,213","1,112","2,063","3,901","1,784",975,678,"1,718","1,644","2,712","2,673","1,179","3,343","3,502","1,360","1,952","2,739","4,249","1,508",121,"27,735","3,729","4,077","2,020","3,828","2,931","1,973","2,411","1,730",888,"2,560","1,588","28,902","2,460","1,391","4,192","5,001","2,778","2,800","2,970","2,075","5,235"
2020년02월_여_50~59세,"97,230","41,023","1,537","1,815","3,245","2,134","1,103",553,"1,740","1,254","2,375","3,419","1,596","3,833","2,954","1,958","2,227","3,076","4,661","1,356",187,"28,079","2,919","4,893","2,477","3,553","3,012","1,856","2,452","1,580",853,"2,332","2,152","28,128","2,745","2,171","3,283","4,754","2,670","2,777","3,356","1,968","4,404"
2020년02월_여_60~69세,"55,391","26,427","1,121","1,370","2,279","1,411",755,340,"1,315",963,"2,064","2,696","1,053","1,893","1,389","1,357","1,237","1,543","2,419","1,042",180,"14,764","1,278","2,594","1,421","1,958","1,579","1,066","1,138",716,474,"1,033","1,507","14,200","1,478","1,198","1,390","2,078","1,397","1,492","1,741","1,021","2,405"
2020년02월_여_70~79세,"34,846","16,866",739,675,"1,277",915,560,216,800,507,"1,335","1,653",640,"1,529","1,032",849,832,"1,093","1,555",523,136,"8,780",793,"1,575",795,"1,158",867,666,684,510,207,715,810,"9,200","1,044",699,785,"1,371","1,041","1,237","1,037",595,"1,391"
2020년02월_여_80~89세,"19,917","8,948",417,337,606,474,319,111,378,225,624,784,336,853,616,470,431,639,985,275,68,"5,341",365,"1,007",455,661,456,437,451,431,97,454,527,"5,628",520,405,530,867,775,914,594,322,701
2020년02월_여_90~99세,"3,285","1,450",60,45,105,87,42,20,60,47,99,160,65,113,79,86,65,88,161,55,13,961,70,189,76,103,67,69,86,73,28,74,126,874,83,66,98,133,104,121,90,53,126
2020년02월_여_100세 이상,233,151,4,4,5,11,4,9,10,11,8,27,10,11,2,6,4,6,4,12,3,41,3,12,3,5,4,5,5,0,2,1,1,41,8,4,5,3,5,5,4,1,6
