기준날짜,누적확진자수,누적사망자수
2020-04-26,6396,115
2020-04-27,6402,116
2020-04-28,6409,116
2020-04-29,6414,117
2020-04-30,6414,117
2020-05-01,6419,118
2020-05-02,6419,120
2020-05-03,6425,120
2020-05-04,6427,121
2020-05-05,6428,123
2020-05-06,6428,123
2020-05-07,6429,123
2020-05-08,6434,123
2020-05-09,6435,123
2020-05-10,6445,123
2020-05-11,6449,123
2020-05-12,6456,125
2020-05-13,6464,125
2020-05-14,6476,125
2020-05-15,6486,125
2020-05-16,6494,126
2020-05-17,6502,126
2020-05-18,6506,126
2020-05-19,6509,126
2020-05-20,6518,126
2020-05-21,6521,126
2020-05-22,6526,126
2020-05-23,6537,126
2020-05-24,6547,126
2020-05-25,6555,126
2020-05-26,6561,127
2020-05-27,6585,127
2020-05-28,6616,127
2020-05-29,6643,127
2020-05-30,6661,127
2020-05-31,6673,127
2020-06-01,6696,128
2020-06-02,6711,128
2020-06-03,6737,128
2020-06-04,6757,128
2020-06-05,6775,128
2020-06-06,6799,128
2020-06-07,6826,128
2020-06-08,6851,128
2020-06-09,6871,128
2020-06-10,6899,129
2020-06-11,6916,129
2020-06-12,6941,130
2020-06-13,6970,130
2020-06-14,6988,130
2020-06-15,7005,130
2020-06-16,7017,130
2020-06-17,7042,130
2020-06-18,7076,130
2020-06-19,7100,130
2020-06-20,7128,130
2020-06-21,7151,130
2020-06-22,7159,130
2020-06-23,7170,131
2020-06-24,7190,131
2020-06-25,7202,131
2020-06-26,7218,131
2020-06-27,7241,131
2020-06-28,7265,131
2020-06-29,7287,131
2020-06-30,7304,131
2020-07-01,7326,131
2020-07-02,7349,131
2020-07-03,7379,131
2020-07-04,7404,132
2020-07-05,7434,132
2020-07-06,7456,133
2020-07-07,7478,133
2020-07-08,7505,133
2020-07-09,7527,134
2020-07-10,7536,135
2020-07-11,7549,135
2020-07-12,7561,136
2020-07-13,7584,136
2020-07-14,7601,136
2020-07-15,7607,136
2020-07-16,7621,137
2020-07-17,7646,139
2020-07-18,7662,139
2020-07-19,7675,140
2020-07-20,7682,140
2020-07-21,7702,140
2020-07-22,7726,140
2020-07-23,7747,140
2020-07-24,7765,140
2020-07-25,7781,140
2020-07-26,7790,140
2020-07-27,7802,141
2020-07-28,7808,141
2020-07-29,7824,141
2020-07-30,7829,141
2020-07-31,7841,141
2020-08-01,7849,141
2020-08-02,7858,141
2020-08-03,7866,141
2020-08-04,7877,141
2020-08-05,7887,142
2020-08-06,7896,142
2020-08-07,7904,143
2020-08-08,7924,143
2020-08-09,7943,143
2020-08-10,7957,143
2020-08-11,7971,143
2020-08-12,7991,143
2020-08-13,8016,143
2020-08-14,8068,143
2020-08-15,8164,143
2020-08-16,8341,143
2020-08-17,8463,143
2020-08-18,8619,143
2020-08-19,8808,143
2020-08-20,8962,144
2020-08-21,9138,146
2020-08-22,9325,146
2020-08-23,9564,146
2020-08-24,9712,146
2020-08-25,9855,146
2020-08-26,10030,147
2020-08-27,10264,148
2020-08-28,10460,149
2020-08-29,10642,151
2020-08-30,10787,151
2020-08-31,10921,152
2020-09-01,11042,152
2020-09-02,11176,153
2020-09-03,11284,155
2020-09-04,11388,156
2020-09-05,11474,157
2020-09-06,11562,158
2020-09-07,11615,158
2020-09-08,11678,160
2020-09-09,11758,162
2020-09-10,11837,163
2020-09-11,11936,165
2020-09-12,11991,169
2020-09-13,12049,171
2020-09-14,12107,173
2020-09-15,12165,175
2020-09-16,12211,175
2020-09-17,12290,177
2020-09-18,12359,179
2020-09-19,12424,179
2020-09-20,12458,182
2020-09-21,12492,183
2020-09-22,12516,185
2020-09-23,12567,185
2020-09-24,12627,186
2020-09-25,12687,187
2020-09-26,12723,188
2020-09-27,12776,188
2020-09-28,12800,190
2020-09-29,12811,191
2020-09-30,12847,196
2020-10-01,12882,196
2020-10-02,12907,196
2020-10-03,12935,196
2020-10-04,12959,196
2020-10-05,12985,196
2020-10-06,13011,196
2020-10-07,13072,198
2020-10-08,13102,198
2020-10-09,13128,199
2020-10-10,13160,200
2020-10-11,13184,201
2020-10-12,13226,202
2020-10-13,13264,202
2020-10-14,13297,205
2020-10-15,13375,206
2020-10-16,13401,207
2020-10-17,13448,208
2020-10-18,13491,209
2020-10-19,13531,209
2020-10-20,13551,210
2020-10-21,13593,210
2020-10-22,13654,212
2020-10-23,13736,213
2020-10-24,13772,213
2020-10-25,13807,213
2020-10-26,13875,213
2020-10-27,13922,214
2020-10-28,13979,214
2020-10-29,14036,215
2020-10-30,14095,215
2020-10-31,14159,216
2020-11-01,14223,217
2020-11-02,14272,219
2020-11-03,14304,223
2020-11-04,14361,225
2020-11-05,14423,225
2020-11-06,14494,225
2020-11-07,14533,226
2020-11-08,14600,226
2020-11-09,14669,228
2020-11-10,14713,230
2020-11-11,14791,230
2020-11-12,14857,230
2020-11-13,14957,231
2020-11-14,15057,232
2020-11-15,15165,233
2020-11-16,15270,234
2020-11-17,15382,234
2020-11-18,15509,235
2020-11-19,15670,236
2020-11-20,15841,238
2020-11-21,16017,239
2020-11-22,16174,240
2020-11-23,16317,242
2020-11-24,16476,242
2020-11-25,16652,244
2020-11-26,16939,244
2020-11-27,17195,245
2020-11-28,17436,249
2020-11-29,17653,249
2020-11-30,17878,251
2020-12-01,18096,253
2020-12-02,18345,253
2020-12-03,18612,253
2020-12-04,18953,257
2020-12-05,19248,260
2020-12-06,19540,263
2020-12-07,19859,265
2020-12-08,20175,267
2020-12-09,20510,269
2020-12-10,20839,275
2020-12-11,21192,280
2020-12-12,21706,283
2020-12-13,22253,283
2020-12-14,22640,285
2020-12-15,23105,292
2020-12-16,23627,295
2020-12-17,24168,303
2020-12-18,24749,309
2020-12-19,25324,320
2020-12-20,25794,329
2020-12-21,26259,340
2020-12-22,26704,357
2020-12-23,27266,365
2020-12-24,27766,376
2020-12-25,28235,383
2020-12-26,28801,389
2020-12-27,29299,397
2020-12-28,29710,403
2020-12-29,30136,430
2020-12-30,30664,441
2020-12-31,31126,452
2021-01-01,31598,458
2021-01-02,32000,473
2021-01-03,32356,479
2021-01-04,32840,490
2021-01-05,33199,500
2021-01-06,33630,513
2021-01-07,34041,521
2021-01-08,34396,541
2021-01-09,34714,553
2021-01-10,35034,567
2021-01-11,35246,578
2021-01-12,35516,593
2021-01-13,35801,603
2021-01-14,36053,608
2021-01-15,36304,620
2021-01-16,36605,630
2021-01-17,36870,634
2021-01-18,37064,640
2021-01-19,37253,650
2021-01-20,37455,660
2021-01-21,37672,666
2021-01-22,37850,669
2021-01-23,38073,673
2021-01-24,38267,680
2021-01-25,38470,687
2021-01-26,38663,690
2021-01-27,38943,695
2021-01-28,39166,700
2021-01-29,39420,706
2021-01-30,39652,714
2021-01-31,39823,717
2021-02-01,39981,719
2021-02-02,40130,726
2021-02-03,40346,728
2021-02-04,40585,731
2021-02-05,40770,737
2021-02-06,40963,740
2021-02-07,41120,741
2021-02-08,41256,742
2021-02-09,41401,746
2021-02-10,41595,747
2021-02-11,41855,751
2021-02-12,42059,758
2021-02-13,42234,762
2021-02-14,42400,766
2021-02-15,42577,769
2021-02-16,42786,772
2021-02-17,43102,774
2021-02-18,43403,775
2021-02-19,43697,778
2021-02-20,43907,780
2021-02-21,44120,782
2021-02-22,44291,785
2021-02-23,44456,791
2021-02-24,44688,792
2021-02-25,44883,795
2021-02-26,45075,798
2021-02-27,45280,801
2021-02-28,45453,803
2021-03-01,45624,805
2021-03-02,45796,806
2021-03-03,45981,808
2021-03-04,46175,811
2021-03-05,46361,816
2021-03-06,46552,820
2021-03-07,46750,821
2021-03-08,46899,825
2021-03-09,47116,827
2021-03-10,47333,827
2021-03-11,47565,829
2021-03-12,47802,836
2021-03-13,48058,838
2021-03-14,48280,839
2021-03-15,48446,843
2021-03-16,48623,844
2021-03-17,48850,848
2021-03-18,49051,850
2021-03-19,49284,850
2021-03-20,49492,852
2021-03-21,49702,853
2021-03-22,49909,854
2021-03-23,50099,858
2021-03-24,50298,859
2021-03-25,50502,859
2021-03-26,50753,864
2021-03-27,51013,864
2021-03-28,51242,864
2021-03-29,51426,867
2021-03-30,51633,868
2021-03-31,51900,869
2021-04-01,52170,871
2021-04-02,52433,872
2021-04-03,52702,872
2021-04-04,52999,874
2021-04-05,53245,878
2021-04-06,53491,881
2021-04-07,53825,883
2021-04-08,54183,884
2021-04-09,54523,887
2021-04-10,54864,887
2021-04-11,55139,887
2021-04-12,55426,888
2021-04-13,55687,890
2021-04-14,56039,895
2021-04-15,56384,898
2021-04-16,56734,899
2021-04-17,57065,902
2021-04-18,57392,903
2021-04-19,57646,905
2021-04-20,57900,906
2021-04-21,58265,908
2021-04-22,58614,908
2021-04-23,59018,909
2021-04-24,59398,909
2021-04-25,59719,910
2021-04-26,59965,912
2021-04-27,60207,914
2021-04-28,60600,915
2021-04-29,60952,919
2021-04-30,61260,920
2021-05-01,61573,921
2021-05-02,61869,923
2021-05-03,62121,923
2021-05-04,62389,926
2021-05-05,62697,930
2021-05-06,62976,931
2021-05-07,63243,935
2021-05-08,63605,937
2021-05-09,63876,941
2021-05-10,64103,942
2021-05-11,64360,944
2021-05-12,64669,946
2021-05-13,65011,952
2021-05-14,65391,952
2021-05-15,65712,952
2021-05-16,66010,956
2021-05-17,66293,958
2021-05-18,66538,958
2021-05-19,66836,960
2021-05-20,67174,962
2021-05-21,67425,963
2021-05-22,67745,966
2021-05-23,68023,968
2021-05-24,68267,969
2021-05-25,68494,973
2021-05-26,68842,975
2021-05-27,69145,978
2021-05-28,69413,980
2021-05-29,69675,983
2021-05-30,69906,987
2021-05-31,70134,989
2021-06-01,70323,991
2021-06-02,70649,991
2021-06-03,70992,994
2021-06-04,71306,995
2021-06-05,71655,996
2021-06-06,71914,996
2021-06-07,72132,996
2021-06-08,72330,997
2021-06-09,72608,998
2021-06-10,72896,999
2021-06-11,73151,1000
2021-06-12,73420,1000
2021-06-13,73627,1003
2021-06-14,73815,1004
2021-06-15,73996,1008
2021-06-16,74280,1008
2021-06-17,74539,1008
2021-06-18,74773,1008
2021-06-19,75007,1009
2021-06-20,75218,1012
2021-06-21,75396,1013
2021-06-22,75580,1014
2021-06-23,75869,1014
2021-06-24,76139,1015
2021-06-25,76401,1015
2021-06-26,76706,1016
2021-06-27,76984,1017
2021-06-28,77204,1017
2021-06-29,77479,1018
2021-06-30,77868,1018
2021-07-01,78195,1018
2021-07-02,78572,1020
2021-07-03,78953,1021
2021-07-04,79294,1022
2021-07-05,79645,1024
2021-07-06,80005,1026
2021-07-07,80587,1027
2021-07-08,81165,1028
2021-07-09,81786,1029
2021-07-10,82460,1029
2021-07-11,83036,1031
2021-07-12,83556,1031
2021-07-13,84086,1032
2021-07-14,84809,1033
2021-07-15,85539,1034
2021-07-16,86245,1035
2021-07-17,86919,1036
2021-07-18,87579,1036
2021-07-19,88162,1036
2021-07-20,88780,1036
2021-07-21,89611,1037
2021-07-22,90394,1039
2021-07-23,91149,1040
2021-07-24,91912,1040
2021-07-25,92597,1043
2021-07-26,93204,1045
2021-07-27,93825,1046
2021-07-28,94770,1049
2021-07-29,95598,1049
2021-07-30,96413,1050
2021-07-31,97154,1052
2021-08-01,97865,1053
2021-08-02,98495,1054
2021-08-03,99097,1056
2021-08-04,99918,1056
2021-08-05,100749,1057
2021-08-06,101541,1058
2021-08-07,102422,1061
2021-08-08,103238,1064
2021-08-09,103974,1065
2021-08-10,104731,1070
2021-08-11,105849,1071
2021-08-12,106772,1073
2021-08-13,107670,1076
2021-08-14,108539,1078
2021-08-15,109387,1082
2021-08-16,110105,1088
2021-08-17,110764,1090
2021-08-18,111558,1094
2021-08-19,112491,1098
2021-08-20,113396,1100
2021-08-21,114231,1102
2021-08-22,115005,1108
2021-08-23,115641,1112
2021-08-24,116324,1113
2021-08-25,117281,1117
2021-08-26,118080,1128
2021-08-27,118917,1131
2021-08-28,119785,1138
2021-08-29,120523,1138
2021-08-30,121180,1140
2021-08-31,121799,1141
2021-09-01,122708,1144
2021-09-02,123576,1150
2021-09-03,124318,1151
2021-09-04,125087,1152
2021-09-05,125777,1155
2021-09-06,126392,1158
2021-09-07,127081,1160
2021-09-08,127984,1162
2021-09-09,128911,1166
2021-09-10,129737,1168
2021-09-11,130581,1174
2021-09-12,131359,1174
2021-09-13,131972,1175
2021-09-14,132602,1177
2021-09-15,133525,1187
2021-09-16,134409,1188
2021-09-17,135281,1189
2021-09-18,136213,1192
2021-09-19,137076,1199
2021-09-20,137784,1201
2021-09-21,138538,1203
2021-09-22,139317,1204
2021-09-23,140046,1207
2021-09-24,141088,1210
2021-09-25,142502,1213
2021-09-26,143682,1217
2021-09-27,144743,1221
2021-09-28,145726,1222
2021-09-29,146927,1224
2021-09-30,148012,1229
2021-10-01,149019,1233
2021-10-02,149921,1236
2021-10-03,150774,1239
2021-10-04,151421,1241
2021-10-05,152013,1248
2021-10-06,152788,1255
2021-10-07,153814,1261
2021-10-08,154707,1264
2021-10-09,155529,1268
2021-10-10,156178,1276
2021-10-11,156732,1278
2021-10-12,157277,1284
2021-10-13,157955,1286
2021-10-14,158786,1290
2021-10-15,159526,1292
2021-10-16,160261,1297
2021-10-17,160867,1304
2021-10-18,161333,1309
2021-10-19,161833,1321
2021-10-20,162515,1323
2021-10-21,163147,1326
2021-10-22,163779,1332
2021-10-23,164453,1342
2021-10-24,165068,1354
2021-10-25,165630,1357
2021-10-26,166224,1363
2021-10-27,167084,1368
2021-10-28,168012,1372
2021-10-29,168995,1376
2021-10-30,169940,1383
2021-10-31,170824,1395
2021-11-01,171654,1401
2021-11-02,172439,1413
2021-11-03,173682,1424
2021-11-04,174882,1439
2021-11-05,175993,1444
2021-11-06,177043,1456
2021-11-07,178078,1461
2021-11-08,178932,1470
2021-11-09,179760,1478
2021-11-10,180874,1486
2021-11-11,182118,1499
2021-11-12,183269,1505
2021-11-13,184408,1523
2021-11-14,185567,1532
2021-11-15,186604,1537
2021-11-17,189230,1555
2021-11-18,190841,1564
2021-11-19,192310,1584
2021-11-20,193925,1594
2021-11-21,195470,1610
2021-11-22,196876,1620
2021-11-23,198195,1635
2021-11-24,200217,1654
2021-11-25,202111,1673
2021-11-26,204024,1689
2021-11-27,206048,1712
2021-11-28,208031,1741
2021-11-29,209657,1755
2021-11-30,211159,1773
2021-12-01,213701,1786
2021-12-02,216273,1806
2021-12-03,218758,1821
2021-12-04,221438,1858
2021-12-05,224027,1880
2021-12-06,226226,1896
2021-12-07,228578,1931
2021-12-08,232135,1958
2021-12-09,235684,1987
2021-12-10,239335,2007
2021-12-11,242872,2044
2021-12-12,246270,2063
2021-12-13,249103,2087
2021-12-14,251826,2133
2021-12-15,255656,2167
2021-12-16,259462,2200
2021-12-17,263222,2234
2021-12-18,266871,2265
2021-12-19,269921,2298
2021-12-20,272551,2322
2021-12-21,275140,2345
2021-12-22,278848,2387
2021-12-23,282266,2452
2021-12-24,285388,2480
2021-12-25,288301,2522
2021-12-26,290960,2569
2021-12-27,292997,2595
2021-12-28,294950,2614
2021-12-29,297708,2626
2021-12-30,300213,2657
2021-12-31,302637,2696
2022-01-01,304890,2729
2022-01-02,306819,2762
2022-01-03,308354,2783
2022-01-04,309816,2810
2022-01-05,312013,2835
2022-01-06,314049,2852
2022-01-07,315878,2874
2022-01-08,317595,2907
2022-01-09,319256,2933
2022-01-10,320687,2947
2022-01-11,322208,2966
2022-01-12,324182,2999
2022-01-13,326155,3019
2022-01-14,328223,3040
2022-01-15,330278,3049
2022-01-16,332322,3063
2022-01-17,334244,3074
2022-01-18,336231,3099
2022-01-19,339077,3134
2022-01-20,342309,3147
2022-01-21,345567,3160
2022-01-22,349082,3174
2022-01-23,352861,3176
2022-01-24,356590,3186
2022-01-25,360908,3198
2022-01-26,367338,3212
2022-01-27,374670,3234
2022-01-28,382930,3247
2022-01-29,391816,3264
2022-01-30,400546,3275
2022-01-31,409175,3289
