기준날짜,누적확진자수,누적사망자수
2021-05-18,20287,223
2021-05-19,20382,224
2021-05-20,20457,224
2021-05-21,20538,225
2021-05-22,20623,225
2021-05-23,20705,225
2021-05-24,20780,225
2021-05-25,20854,225
2021-05-26,20945,226
2021-05-27,21028,226
2021-05-28,21105,226
2021-05-29,21168,227
2021-05-30,21236,229
2021-05-31,21296,229
2021-06-01,21355,229
2021-06-02,21425,229
2021-06-03,21503,230
2021-06-04,21588,230
2021-06-05,21691,230
2021-06-06,21751,230
2021-06-07,21819,231
2021-06-08,21872,231
2021-06-09,21928,231
2021-06-10,21997,231
2021-06-11,22055,231
2021-06-12,22122,231
2021-06-13,22194,232
2021-06-14,22234,232
2021-06-15,22266,232
2021-06-16,22321,232
2021-06-17,22395,233
2021-06-18,22465,235
2021-06-19,22522,235
2021-06-20,22580,237
2021-06-21,22619,237
2021-06-22,22651,239
2021-06-23,22709,240
2021-06-24,22771,240
2021-06-25,22826,241
2021-06-26,22878,241
2021-06-27,22937,241
2021-06-28,22985,241
2021-06-29,23025,242
2021-06-30,23067,243
2021-07-01,23118,243
2021-07-02,23170,243
2021-07-03,23216,243
2021-07-04,23273,243
2021-07-05,23306,243
2021-07-06,23344,244
2021-07-07,23406,245
2021-07-08,23468,245
2021-07-09,23545,245
2021-07-10,23624,246
2021-07-11,23693,248
2021-07-12,23743,249
2021-07-13,23800,249
2021-07-14,23874,250
2021-07-15,23963,251
2021-07-16,24072,251
2021-07-17,24175,251
2021-07-18,24267,251
2021-07-19,24342,251
2021-07-20,24426,251
2021-07-21,24529,251
2021-07-22,24616,251
2021-07-23,24734,252
2021-07-24,24844,254
2021-07-25,24957,256
2021-07-26,25060,257
2021-07-27,25156,257
2021-07-28,25291,258
2021-07-29,25406,259
2021-07-30,25526,260
2021-07-31,25658,262
2021-08-01,25773,264
2021-08-02,25851,265
2021-08-03,25952,267
2021-08-04,26079,269
2021-08-05,26226,271
2021-08-06,26375,271
2021-08-07,26541,271
2021-08-08,26699,272
2021-08-09,26827,274
2021-08-10,26951,275
2021-08-11,27117,276
2021-08-12,27261,277
2021-08-13,27439,277
2021-08-14,27588,279
2021-08-15,27723,281
2021-08-16,27843,282
2021-08-17,27929,283
2021-08-18,28089,283
2021-08-19,28257,287
2021-08-20,28408,288
2021-08-21,28592,289
2021-08-22,28724,290
2021-08-23,28834,293
2021-08-24,28948,295
2021-08-25,29138,296
2021-08-26,29288,300
2021-08-27,29447,300
2021-08-28,29593,303
2021-08-29,29757,305
2021-08-30,29887,305
2021-08-31,30023,305
2021-09-01,30217,305
2021-09-02,30373,306
2021-09-03,30524,310
2021-09-04,30670,315
2021-09-05,30802,318
2021-09-06,30910,319
2021-09-07,31033,321
2021-09-08,31180,322
2021-09-09,31361,325
2021-09-10,31509,326
2021-09-11,31649,328
2021-09-12,31790,328
2021-09-13,31924,328
2021-09-14,32027,328
2021-09-15,32174,332
2021-09-16,32329,334
2021-09-17,32515,334
2021-09-18,32694,334
2021-09-19,32877,336
2021-09-20,33016,336
2021-09-21,33176,339
2021-09-22,33349,341
2021-09-23,33509,342
2021-09-24,33720,344
2021-09-25,33988,344
2021-09-26,34212,346
2021-09-27,34384,346
2021-09-28,34567,347
2021-09-29,34787,350
2021-09-30,35006,352
2021-10-01,35222,356
2021-10-02,35413,356
2021-10-03,35590,357
2021-10-04,35748,360
2021-10-05,35889,360
2021-10-06,36065,363
2021-10-07,36323,364
2021-10-08,36564,366
2021-10-09,36806,368
2021-10-10,36953,372
2021-10-11,37075,373
2021-10-12,37196,376
2021-10-13,37355,377
2021-10-14,37582,381
2021-10-15,37787,382
2021-10-16,37968,384
2021-10-17,38158,385
2021-10-18,38270,386
2021-10-19,38396,388
2021-10-20,38590,393
2021-10-21,38762,393
2021-10-22,38946,397
2021-10-23,39137,399
2021-10-24,39330,402
2021-10-25,39488,402
2021-10-26,39644,404
2021-10-27,39910,404
2021-10-28,40189,409
2021-10-29,40471,410
2021-10-30,40793,412
2021-10-31,41126,414
2021-11-01,41395,415
2021-11-02,41647,419
2021-11-03,42077,420
2021-11-04,42474,424
2021-11-05,42834,426
2021-11-06,43191,428
2021-11-07,43584,429
2021-11-08,43899,429
2021-11-09,44175,435
2021-11-10,44632,436
2021-11-11,45072,437
2021-11-12,45483,443
2021-11-13,45975,449
2021-11-14,46451,453
2021-11-15,46841,455
2021-11-17,47797,459
2021-11-18,48426,460
2021-11-19,49043,464
2021-11-20,49639,469
2021-11-21,50258,473
2021-11-22,50784,476
2021-11-23,51304,481
2021-11-24,52177,484
2021-11-25,53008,491
2021-11-26,53775,497
2021-11-27,54584,502
2021-11-28,55365,511
2021-11-29,56025,515
2021-11-30,56645,522
2021-12-01,57625,530
2021-12-02,58660,538
2021-12-03,59617,542
2021-12-04,60678,554
2021-12-05,61733,559
2021-12-06,62614,562
2021-12-07,63556,578
2021-12-08,65062,587
2021-12-09,66465,600
2021-12-10,67869,607
2021-12-11,69297,619
2021-12-12,70671,628
2021-12-13,71857,632
2021-12-14,72893,649
2021-12-15,74388,658
2021-12-16,75894,667
2021-12-17,77244,681
2021-12-18,78645,693
2021-12-19,79747,707
2021-12-20,80676,718
2021-12-21,81549,726
2021-12-22,82815,741
2021-12-23,83975,767
2021-12-24,84987,774
2021-12-25,85870,795
2021-12-26,86717,798
2021-12-27,87304,807
2021-12-28,87830,814
2021-12-29,88585,817
2021-12-30,89237,826
2021-12-31,89859,848
2022-01-01,90422,863
2022-01-02,90880,885
2022-01-03,91227,891
2022-01-04,91564,899
2022-01-05,92004,912
2022-01-06,92411,923
2022-01-07,92763,935
2022-01-08,93129,942
2022-01-09,93452,948
2022-01-10,93713,955
2022-01-11,93968,968
2022-01-12,94263,981
2022-01-13,94553,987
2022-01-14,94844,997
2022-01-15,95135,1000
2022-01-16,95395,1007
2022-01-17,95619,1009
2022-01-18,95863,1015
2022-01-19,96169,1022
2022-01-20,96513,1025
2022-01-21,96856,1028
2022-01-22,97219,1033
2022-01-23,97651,1036
2022-01-24,98043,1040
2022-01-25,98426,1042
2022-01-26,99033,1049
2022-01-27,99686,1054
2022-01-28,100474,1058
2022-01-29,101317,1064
2022-01-30,102247,1064
2022-01-31,103136,1067
