기준날짜,누적확진자수,누적사망자수
2020-04-29,1156,2
2020-04-30,1158,2
2020-05-01,1159,2
2020-05-02,1160,2
2020-05-03,1163,2
2020-05-04,1164,2
2020-05-05,1165,2
2020-05-06,1166,2
2020-05-07,1167,2
2020-05-08,1174,2
2020-05-09,1177,2
2020-05-10,1180,2
2020-05-11,1188,2
2020-05-12,1194,2
2020-05-13,1199,2
2020-05-14,1202,2
2020-05-15,1206,2
2020-05-16,1209,2
2020-05-17,1211,2
2020-05-18,1215,2
2020-05-19,1215,2
2020-05-20,1219,2
2020-05-21,1221,2
2020-05-22,1225,2
2020-05-23,1231,2
2020-05-24,1235,2
2020-05-25,1238,2
2020-05-26,1242,2
2020-05-27,1248,2
2020-05-28,1274,2
2020-05-29,1283,2
2020-05-30,1285,2
2020-05-31,1292,2
2020-06-01,1296,2
2020-06-02,1299,2
2020-06-03,1305,2
2020-06-04,1308,2
2020-06-05,1310,2
2020-06-06,1316,2
2020-06-07,1322,2
2020-06-08,1324,2
2020-06-09,1326,2
2020-06-10,1335,2
2020-06-11,1345,2
2020-06-12,1353,2
2020-06-13,1354,2
2020-06-14,1357,2
2020-06-15,1362,2
2020-06-16,1366,2
2020-06-17,1380,2
2020-06-18,1384,2
2020-06-19,1393,2
2020-06-20,1406,2
2020-06-21,1416,2
2020-06-22,1420,2
2020-06-23,1429,2
2020-06-24,1443,2
2020-06-25,1452,2
2020-06-26,1462,2
2020-06-27,1472,2
2020-06-28,1485,2
2020-06-29,1490,2
2020-06-30,1496,2
2020-07-01,1508,2
2020-07-02,1514,2
2020-07-03,1524,2
2020-07-04,1540,2
2020-07-05,1549,2
2020-07-06,1558,2
2020-07-07,1565,2
2020-07-08,1576,2
2020-07-09,1583,2
2020-07-10,1592,2
2020-07-11,1598,2
2020-07-12,1611,2
2020-07-13,1626,2
2020-07-14,1631,2
2020-07-15,1639,2
2020-07-16,1654,2
2020-07-17,1668,2
2020-07-18,1673,2
2020-07-19,1682,2
2020-07-20,1688,2
2020-07-21,1696,2
2020-07-22,1704,2
2020-07-23,1707,2
2020-07-24,1712,2
2020-07-25,1750,2
2020-07-26,1763,2
2020-07-27,1771,2
2020-07-28,1775,2
2020-07-29,1791,2
2020-07-30,1797,2
2020-07-31,1810,2
2020-08-01,1820,2
2020-08-02,1827,2
2020-08-03,1829,2
2020-08-04,1834,2
2020-08-05,1841,2
2020-08-06,1844,2
2020-08-07,1845,2
2020-08-08,1849,2
2020-08-09,1854,2
2020-08-10,1857,2
2020-08-11,1862,2
2020-08-12,1873,2
2020-08-13,1885,2
2020-08-14,1902,2
2020-08-15,1922,2
2020-08-16,1950,2
2020-08-17,1977,2
2020-08-18,2004,2
2020-08-19,2036,2
2020-08-20,2071,2
2020-08-21,2111,2
2020-08-22,2151,2
2020-08-23,2191,2
2020-08-24,2226,2
2020-08-25,2256,2
2020-08-26,2303,2
2020-08-27,2352,2
2020-08-28,2401,2
2020-08-29,2437,2
2020-08-30,2476,2
2020-08-31,2491,2
2020-09-01,2515,2
2020-09-02,2540,2
2020-09-03,2561,2
2020-09-04,2585,2
2020-09-05,2604,2
2020-09-06,2619,2
2020-09-07,2636,2
2020-09-08,2653,2
2020-09-09,2669,2
2020-09-10,2682,2
2020-09-11,2701,2
2020-09-12,2713,2
2020-09-13,2727,2
2020-09-14,2738,2
2020-09-15,2748,2
2020-09-16,2757,2
2020-09-17,2768,2
2020-09-18,2785,2
2020-09-19,2792,2
2020-09-20,2802,2
2020-09-21,2812,2
2020-09-22,2822,2
2020-09-23,2832,2
2020-09-24,2841,2
2020-09-25,2855,2
2020-09-26,2862,2
2020-09-27,2878,2
2020-09-28,2881,2
2020-09-29,2888,2
2020-09-30,2908,2
2020-10-01,2917,2
2020-10-02,2927,2
2020-10-03,2940,2
2020-10-04,2949,2
2020-10-05,2958,2
2020-10-06,2966,2
2020-10-07,2979,2
2020-10-08,2986,2
2020-10-09,2993,2
2020-10-10,3000,2
2020-10-11,3014,2
2020-10-12,3033,2
2020-10-13,3048,2
2020-10-14,3059,2
2020-10-15,3070,2
2020-10-16,3079,2
2020-10-17,3094,2
2020-10-18,3108,2
2020-10-19,3115,2
2020-10-20,3122,2
2020-10-21,3132,2
2020-10-22,3144,2
2020-10-23,3162,2
2020-10-24,3166,2
2020-10-25,3174,2
2020-10-26,3199,2
2020-10-27,3208,2
2020-10-28,3223,2
2020-10-29,3246,2
2020-10-30,3262,2
2020-10-31,3284,2
2020-11-01,3303,2
2020-11-02,3316,2
2020-11-03,3329,2
2020-11-04,3354,2
2020-11-05,3374,2
2020-11-06,3398,2
2020-11-07,3413,2
2020-11-08,3439,2
2020-11-09,3464,2
2020-11-10,3477,2
2020-11-11,3495,2
2020-11-12,3518,2
2020-11-13,3537,2
2020-11-14,3569,2
2020-11-15,3596,2
2020-11-16,3623,2
2020-11-17,3649,2
2020-11-18,3687,2
2020-11-19,3723,2
2020-11-20,3771,2
2020-11-21,3820,2
2020-11-22,3867,2
2020-11-23,3908,2
2020-11-24,3961,2
2020-11-25,4022,2
2020-11-26,4103,2
2020-11-27,4183,2
2020-11-28,4260,2
2020-11-29,4326,2
2020-11-30,4380,2
2020-12-01,4447,2
2020-12-02,4536,2
2020-12-03,4604,2
2020-12-04,4684,2
2020-12-05,4749,2
2020-12-06,4839,2
2020-12-07,4914,2
2020-12-08,4985,2
2020-12-09,5080,2
2020-12-10,5191,2
2020-12-11,5273,2
2020-12-12,5386,2
2020-12-13,5495,2
2020-12-14,5570,2
2020-12-15,5682,2
2020-12-16,5786,2
2020-12-17,5910,2
2020-12-18,6041,2
2020-12-19,6152,2
2020-12-20,6294,2
2020-12-21,6410,3
2020-12-22,6514,3
2020-12-23,6638,3
2020-12-24,6774,3
2020-12-25,6943,3
2020-12-26,7091,3
2020-12-27,7222,3
2020-12-28,7335,3
2020-12-29,7482,3
2020-12-30,7594,3
2020-12-31,7726,3
2021-01-01,7871,4
2021-01-02,7978,4
2021-01-03,8055,4
2021-01-04,8182,4
2021-01-05,8285,4
2021-01-06,8391,4
2021-01-07,8511,5
2021-01-08,8597,5
2021-01-09,8688,5
2021-01-10,8766,5
2021-01-11,8820,5
2021-01-12,8879,5
2021-01-13,8960,5
2021-01-14,9028,5
2021-01-15,9098,5
2021-01-16,9172,5
2021-01-17,9245,6
2021-01-18,9298,6
2021-01-19,9356,6
2021-01-20,9403,6
2021-01-21,9452,6
2021-01-22,9496,6
2021-01-23,9555,6
2021-01-24,9605,6
2021-01-25,9647,6
2021-01-26,9690,6
2021-01-27,9762,6
2021-01-28,9820,6
2021-01-29,9873,6
2021-01-30,9923,6
2021-01-31,9972,6
2021-02-01,10016,6
2021-02-02,10053,6
2021-02-03,10117,6
2021-02-04,10181,6
2021-02-05,10241,6
2021-02-06,10281,6
2021-02-07,10328,6
2021-02-08,10360,6
2021-02-09,10400,6
2021-02-10,10468,6
2021-02-11,10528,6
2021-02-12,10592,6
2021-02-13,10640,6
2021-02-14,10681,6
2021-02-15,10730,6
2021-02-16,10806,6
2021-02-17,10929,6
2021-02-18,11056,6
2021-02-19,11140,6
2021-02-20,11214,6
2021-02-21,11280,6
2021-02-22,11328,6
2021-02-23,11386,6
2021-02-24,11456,6
2021-02-25,11524,6
2021-02-26,11590,6
2021-02-27,11661,6
2021-02-28,11704,6
2021-03-01,11762,6
2021-03-02,11821,6
2021-03-03,11890,6
2021-03-04,11968,6
2021-03-05,12027,6
2021-03-06,12091,6
2021-03-07,12156,6
2021-03-08,12213,6
2021-03-09,12281,6
2021-03-10,12376,6
2021-03-11,12454,6
2021-03-12,12529,7
2021-03-13,12602,7
2021-03-14,12687,7
2021-03-15,12752,7
2021-03-16,12811,7
2021-03-17,12882,7
2021-03-18,12957,7
2021-03-19,13031,7
2021-03-20,13097,7
2021-03-21,13166,7
2021-03-22,13247,7
2021-03-23,13292,7
2021-03-24,13369,7
2021-03-25,13442,7
2021-03-26,13516,7
2021-03-27,13591,7
2021-03-28,13653,7
2021-03-29,13697,7
2021-03-30,13761,7
2021-03-31,13834,7
2021-04-01,13905,7
2021-04-02,13996,7
2021-04-03,14072,7
2021-04-04,14159,7
2021-04-05,14209,7
2021-04-06,14261,7
2021-04-07,14349,7
2021-04-08,14465,7
2021-04-09,14549,7
2021-04-10,14625,7
2021-04-11,14705,7
2021-04-12,14784,7
2021-04-13,14853,7
2021-04-14,14966,7
2021-04-15,15070,7
2021-04-16,15158,7
2021-04-17,15245,7
2021-04-18,15338,7
2021-04-19,15408,7
2021-04-20,15480,7
2021-04-21,15581,7
2021-04-22,15683,7
2021-04-23,15795,7
2021-04-24,15899,7
2021-04-25,15993,7
2021-04-26,16049,7
2021-04-27,16121,7
2021-04-28,16231,7
2021-04-29,16331,7
2021-04-30,16431,7
2021-05-01,16524,7
2021-05-02,16623,7
2021-05-03,16698,7
2021-05-04,16790,7
2021-05-05,16896,7
2021-05-06,16978,7
2021-05-07,17047,7
2021-05-08,17158,7
2021-05-09,17240,7
2021-05-10,17304,7
2021-05-11,17384,7
2021-05-12,17472,7
2021-05-13,17585,8
2021-05-14,17697,8
2021-05-15,17806,8
2021-05-16,17888,8
2021-05-17,17978,8
2021-05-18,18061,8
2021-05-19,18161,8
2021-05-20,18264,8
2021-05-21,18351,8
2021-05-22,18463,8
2021-05-23,18560,8
2021-05-24,18653,8
2021-05-25,18747,8
2021-05-26,18866,8
2021-05-27,18959,8
2021-05-28,19049,8
2021-05-29,19126,8
2021-05-30,19200,8
2021-05-31,19268,8
2021-06-01,19339,8
2021-06-02,19458,8
2021-06-03,19569,8
2021-06-04,19693,8
2021-06-05,19809,8
2021-06-06,19883,8
2021-06-07,19964,8
2021-06-08,20043,8
2021-06-09,20142,8
2021-06-10,20249,8
2021-06-11,20348,8
2021-06-12,20446,8
2021-06-13,20515,8
2021-06-14,20588,8
2021-06-15,20653,8
2021-06-16,20739,8
2021-06-17,20833,8
2021-06-18,20919,8
2021-06-19,20984,8
2021-06-20,21059,8
2021-06-21,21107,8
2021-06-22,21175,8
2021-06-23,21272,8
2021-06-24,21376,8
2021-06-25,21475,8
2021-06-26,21608,8
2021-06-27,21710,8
2021-06-28,21792,8
2021-06-29,21907,8
2021-06-30,22048,8
2021-07-01,22204,8
2021-07-02,22339,8
2021-07-03,22477,8
2021-07-04,22588,8
2021-07-05,22717,8
2021-07-06,22845,8
2021-07-07,23059,8
2021-07-08,23286,8
2021-07-09,23524,8
2021-07-10,23754,8
2021-07-11,23997,8
2021-07-12,24166,8
2021-07-13,24375,8
2021-07-14,24681,8
2021-07-15,24984,8
2021-07-16,25284,8
2021-07-17,25501,8
2021-07-18,25739,8
2021-07-19,25937,8
2021-07-20,26145,8
2021-07-21,26437,8
2021-07-22,26740,8
2021-07-23,27026,8
2021-07-24,27270,8
2021-07-25,27525,8
2021-07-26,27753,8
2021-07-27,27957,9
2021-07-28,28263,10
2021-07-29,28503,10
2021-07-30,28774,10
2021-07-31,29015,10
2021-08-01,29228,10
2021-08-02,29408,10
2021-08-03,29593,10
2021-08-04,29875,10
2021-08-05,30137,10
2021-08-06,30413,10
2021-08-07,30684,10
2021-08-08,30988,10
2021-08-09,31226,10
2021-08-10,31465,10
2021-08-11,31848,10
2021-08-12,32179,11
2021-08-13,32499,11
2021-08-14,32838,11
2021-08-15,33114,11
2021-08-16,33373,11
2021-08-17,33613,11
2021-08-18,33896,11
2021-08-19,34289,11
2021-08-20,34648,11
2021-08-21,34979,11
2021-08-22,35277,11
2021-08-23,35511,11
2021-08-24,35782,11
2021-08-25,36139,11
2021-08-26,36478,11
2021-08-27,36814,11
2021-08-28,37123,12
2021-08-29,37419,12
2021-08-30,37722,12
2021-08-31,37939,12
2021-09-01,38305,12
2021-09-02,38668,13
2021-09-03,38988,13
2021-09-04,39325,13
2021-09-05,39589,13
2021-09-06,39833,14
2021-09-07,40108,14
2021-09-08,40507,14
2021-09-09,40863,14
2021-09-10,41212,14
2021-09-11,41565,14
2021-09-12,41918,14
2021-09-13,42189,14
2021-09-14,42473,14
2021-09-15,42934,15
2021-09-16,43338,15
2021-09-17,43707,15
2021-09-18,44097,15
2021-09-19,44424,15
2021-09-20,44719,15
2021-09-21,45024,15
2021-09-22,45330,15
2021-09-23,45648,15
2021-09-24,46092,15
2021-09-25,46752,16
2021-09-26,47290,17
2021-09-27,47736,17
2021-09-28,48164,19
2021-09-29,48722,19
2021-09-30,49207,19
2021-10-01,49652,19
2021-10-02,50050,20
2021-10-03,50444,20
2021-10-04,50720,20
2021-10-05,51029,21
2021-10-06,51423,21
2021-10-07,51858,21
2021-10-08,52239,21
2021-10-09,52558,21
2021-10-10,52861,21
2021-10-11,53084,21
2021-10-12,53335,21
2021-10-13,53606,21
2021-10-14,53939,21
2021-10-15,54227,21
2021-10-16,54500,21
2021-10-17,54734,22
2021-10-18,54907,22
2021-10-19,55076,22
2021-10-20,55341,23
2021-10-21,55598,23
2021-10-22,55851,23
2021-10-23,56104,24
2021-10-24,56330,24
2021-10-25,56510,24
2021-10-26,56715,24
2021-10-27,57010,24
2021-10-28,57320,24
2021-10-29,57639,25
2021-10-30,57934,25
2021-10-31,58222,25
2021-11-01,58459,25
2021-11-02,58653,25
2021-11-03,59042,25
2021-11-04,59395,25
2021-11-05,59723,25
2021-11-06,60042,25
2021-11-07,60335,25
2021-11-08,60557,25
2021-11-09,60781,25
2021-11-10,61090,25
2021-11-11,61429,25
2021-11-12,61736,25
2021-11-13,62043,25
2021-11-14,62301,25
2021-11-15,62504,25
2021-11-17,63124,25
2021-11-18,63508,25
2021-11-19,63857,25
2021-11-20,64206,25
2021-11-21,64577,25
2021-11-22,64939,25
2021-11-23,65281,25
2021-11-24,65811,25
2021-11-25,66315,25
2021-11-26,66774,25
2021-11-27,67222,25
2021-11-28,67673,26
2021-11-29,68042,26
2021-11-30,68436,26
2021-12-01,69039,26
2021-12-02,69666,26
2021-12-03,70225,26
2021-12-04,70871,26
2021-12-05,71453,26
2021-12-06,71899,26
2021-12-07,72496,26
2021-12-08,73353,26
2021-12-09,74237,27
2021-12-10,75048,27
2021-12-11,75899,27
2021-12-12,76702,27
2021-12-13,77377,28
2021-12-14,78015,29
2021-12-15,78997,29
2021-12-16,79988,29
2021-12-17,80935,29
2021-12-18,81836,31
2021-12-19,82619,31
2021-12-20,83313,31
2021-12-21,84000,31
2021-12-22,85043,31
2021-12-23,85982,31
2021-12-24,86837,31
2021-12-25,87603,32
2021-12-26,88337,34
2021-12-27,88933,35
2021-12-28,89486,35
2021-12-29,90292,35
2021-12-30,91003,35
2021-12-31,91699,35
2022-01-01,92347,35
2022-01-02,92929,35
2022-01-03,93403,37
2022-01-04,93877,37
2022-01-05,94631,37
2022-01-06,95262,38
2022-01-07,95875,38
2022-01-08,96428,39
2022-01-09,96958,40
2022-01-10,97412,40
2022-01-11,97893,40
2022-01-12,98657,40
2022-01-13,99368,41
2022-01-14,100133,41
2022-01-15,100876,41
2022-01-16,101515,41
2022-01-17,102089,41
2022-01-18,102716,41
2022-01-19,103640,41
2022-01-20,104631,41
2022-01-21,105732,41
2022-01-22,106817,41
2022-01-23,107950,41
2022-01-24,109057,42
2022-01-25,110391,42
2022-01-26,112437,43
2022-01-27,114519,43
2022-01-28,116845,44
2022-01-29,119418,44
2022-01-30,122029,44
2022-01-31,124602,44
