기준날짜,누적확진자수,누적사망자수
2021-05-17,65994,945
2021-05-18,66277,946
2021-05-19,66633,952
2021-05-20,66941,954
2021-05-21,67251,959
2021-05-22,67597,960
2021-05-23,67904,963
2021-05-24,68190,965
2021-05-25,68479,965
2021-05-26,68836,965
2021-05-27,69162,965
2021-05-28,69481,966
2021-05-29,69752,968
2021-05-30,70001,970
2021-05-31,70203,970
2021-06-01,70473,972
2021-06-02,70824,974
2021-06-03,71162,974
2021-06-04,71543,974
2021-06-05,71938,975
2021-06-06,72235,977
2021-06-07,72502,978
2021-06-08,72758,978
2021-06-09,73082,979
2021-06-10,73404,980
2021-06-11,73705,981
2021-06-12,74001,982
2021-06-13,74246,982
2021-06-14,74457,984
2021-06-15,74649,984
2021-06-16,74910,985
2021-06-17,75191,986
2021-06-18,75464,988
2021-06-19,75712,988
2021-06-20,75930,990
2021-06-21,76109,991
2021-06-22,76319,992
2021-06-23,76675,993
2021-06-24,77015,993
2021-06-25,77387,994
2021-06-26,77750,996
2021-06-27,78086,996
2021-06-28,78367,998
2021-06-29,78687,999
2021-06-30,79092,1000
2021-07-01,79526,1003
2021-07-02,79974,1004
2021-07-03,80387,1004
2021-07-04,80789,1004
2021-07-05,81149,1004
2021-07-06,81535,1006
2021-07-07,82164,1006
2021-07-08,82861,1006
2021-07-09,83556,1007
2021-07-10,84260,1009
2021-07-11,85008,1012
2021-07-12,85588,1013
2021-07-13,86208,1014
2021-07-14,87098,1015
2021-07-15,87967,1016
2021-07-16,88796,1016
2021-07-17,89571,1019
2021-07-18,90364,1021
2021-07-19,91032,1022
2021-07-20,91692,1023
2021-07-21,92642,1023
2021-07-22,93700,1024
2021-07-23,94574,1026
2021-07-24,95438,1028
2021-07-25,96240,1030
2021-07-26,96951,1032
2021-07-27,97693,1033
2021-07-28,98643,1034
2021-07-29,99488,1036
2021-07-30,100383,1039
2021-07-31,101180,1043
2021-08-01,101911,1045
2021-08-02,102499,1045
2021-08-03,103097,1048
2021-08-04,104001,1050
2021-08-05,104945,1052
2021-08-06,105857,1055
2021-08-07,106799,1055
2021-08-08,107711,1057
2021-08-09,108466,1060
2021-08-10,109246,1064
2021-08-11,110349,1064
2021-08-12,111413,1065
2021-08-13,112504,1068
2021-08-14,113563,1070
2021-08-15,114531,1074
2021-08-16,115368,1079
2021-08-17,116081,1083
2021-08-18,117090,1084
2021-08-19,118309,1093
2021-08-20,119454,1097
2021-08-21,120496,1100
2021-08-22,121348,1107
2021-08-23,122129,1110
2021-08-24,122953,1115
2021-08-25,124150,1120
2021-08-26,125233,1129
2021-08-27,126233,1134
2021-08-28,127156,1138
2021-08-29,128037,1141
2021-08-30,128865,1144
2021-08-31,129616,1144
2021-09-01,130731,1148
2021-09-02,131822,1153
2021-09-03,132788,1157
2021-09-04,133822,1163
2021-09-05,134622,1166
2021-09-06,135382,1169
2021-09-07,136290,1170
2021-09-08,137435,1172
2021-09-09,138557,1177
2021-09-10,139622,1180
2021-09-11,140644,1184
2021-09-12,141621,1185
2021-09-13,142441,1185
2021-09-14,143306,1190
2021-09-15,144460,1193
2021-09-16,145518,1198
2021-09-17,146654,1200
2021-09-18,147809,1202
2021-09-19,148854,1205
2021-09-20,149751,1208
2021-09-21,150725,1210
2021-09-22,151666,1215
2021-09-23,152652,1220
2021-09-24,154040,1224
2021-09-25,155897,1228
2021-09-26,157486,1233
2021-09-27,158807,1235
2021-09-28,160113,1242
2021-09-29,161793,1250
2021-09-30,163271,1252
2021-10-01,164748,1264
2021-10-02,166093,1268
2021-10-03,167325,1268
2021-10-04,168347,1272
2021-10-05,169331,1276
2021-10-06,170582,1281
2021-10-07,171980,1283
2021-10-08,173263,1290
2021-10-09,174390,1292
2021-10-10,175335,1299
2021-10-11,176078,1305
2021-10-12,176880,1310
2021-10-13,177786,1319
2021-10-14,178891,1328
2021-10-15,179835,1334
2021-10-16,180717,1347
2021-10-17,181529,1356
2021-10-18,182112,1359
2021-10-19,182685,1368
2021-10-20,183573,1375
2021-10-21,184382,1383
2021-10-22,185190,1393
2021-10-23,186023,1403
2021-10-24,186831,1412
2021-10-25,187459,1416
2021-10-26,188131,1425
2021-10-27,189221,1429
2021-10-28,190400,1436
2021-10-29,191541,1441
2021-10-30,192699,1447
2021-10-31,193876,1454
2021-11-01,194732,1457
2021-11-02,195535,1461
2021-11-03,196958,1468
2021-11-04,198238,1477
2021-11-05,199471,1492
2021-11-06,200669,1500
2021-11-07,201857,1506
2021-11-08,202762,1510
2021-11-09,203647,1520
2021-11-10,204957,1526
2021-11-11,206233,1534
2021-11-12,207450,1546
2021-11-13,208634,1560
2021-11-14,209893,1571
2021-11-15,210862,1578
2021-11-17,213545,1603
2021-11-18,215224,1623
2021-11-19,216789,1631
2021-11-20,218386,1650
2021-11-21,219955,1664
2021-11-22,221376,1678
2021-11-23,222755,1693
2021-11-24,224847,1708
2021-11-25,226891,1728
2021-11-26,228877,1751
2021-11-27,230920,1780
2021-11-28,232865,1807
2021-11-29,234543,1825
2021-11-30,236071,1851
2021-12-01,238649,1872
2021-12-02,241339,1899
2021-12-03,243797,1918
2021-12-04,246469,1951
2021-12-05,249007,1972
2021-12-06,251132,1997
2021-12-07,253732,2026
2021-12-08,257349,2062
2021-12-09,260900,2090
2021-12-10,264271,2123
2021-12-11,267711,2166
2021-12-12,271001,2190
2021-12-13,273985,2206
2021-12-14,276826,2254
2021-12-15,280839,2289
2021-12-16,284655,2318
2021-12-17,288329,2357
2021-12-18,291993,2379
2021-12-19,295177,2424
2021-12-20,297863,2454
2021-12-21,300475,2483
2021-12-22,304217,2519
2021-12-23,307712,2563
2021-12-24,310821,2591
2021-12-25,313744,2654
2021-12-26,316503,2676
2021-12-27,318673,2705
2021-12-28,320582,2732
2021-12-29,323230,2756
2021-12-30,325754,2798
2021-12-31,328201,2867
2022-01-01,330363,2896
2022-01-02,332264,2932
2022-01-03,333853,2947
2022-01-04,335410,2971
2022-01-05,337656,3003
2022-01-06,339743,3035
2022-01-07,341630,3058
2022-01-08,343420,3079
2022-01-09,345135,3104
2022-01-10,346703,3124
2022-01-11,348275,3148
2022-01-12,350686,3167
2022-01-13,352875,3191
2022-01-14,355343,3219
2022-01-15,357706,3232
2022-01-16,359852,3247
2022-01-17,361788,3259
2022-01-18,363871,3279
2022-01-19,366825,3318
2022-01-20,370194,3333
2022-01-21,373702,3341
2022-01-22,377192,3355
2022-01-23,381041,3364
2022-01-24,384823,3379
2022-01-25,389071,3390
2022-01-26,395645,3408
2022-01-27,402827,3420
2022-01-28,410652,3431
2022-01-29,419306,3448
2022-01-30,428091,3457
2022-01-31,436534,3466
