기준날짜,누적확진자수,누적사망자수
2021-05-31,9807,553
2021-06-01,9825,556
2021-06-02,9852,556
2021-06-03,9882,557
2021-06-04,9898,557
2021-06-05,9931,558
2021-06-06,9959,558
2021-06-07,9976,558
2021-06-08,9986,558
2021-06-09,10009,559
2021-06-10,10028,561
2021-06-11,10041,562
2021-06-12,10057,562
2021-06-13,10080,562
2021-06-14,10097,564
2021-06-15,10108,566
2021-06-16,10122,567
2021-06-17,10144,567
2021-06-18,10154,567
2021-06-19,10175,567
2021-06-20,10186,570
2021-06-21,10199,571
2021-06-22,10209,571
2021-06-23,10226,571
2021-06-24,10247,571
2021-06-25,10261,571
2021-06-26,10274,573
2021-06-27,10281,573
2021-06-28,10294,575
2021-06-29,10307,576
2021-06-30,10322,576
2021-07-01,10336,578
2021-07-02,10344,580
2021-07-03,10353,580
2021-07-04,10363,581
2021-07-05,10367,581
2021-07-06,10381,582
2021-07-07,10401,582
2021-07-08,10422,583
2021-07-09,10437,583
2021-07-10,10464,584
2021-07-11,10488,584
2021-07-12,10506,584
2021-07-13,10521,584
2021-07-14,10542,584
2021-07-15,10561,584
2021-07-16,10575,584
2021-07-17,10599,587
2021-07-18,10628,588
2021-07-19,10649,589
2021-07-20,10670,589
2021-07-21,10700,589
2021-07-22,10727,589
2021-07-23,10759,589
2021-07-24,10801,589
2021-07-25,10836,590
2021-07-26,10863,591
2021-07-27,10881,591
2021-07-28,10922,591
2021-07-29,10958,591
2021-07-30,11007,592
2021-07-31,11035,593
2021-08-01,11071,593
2021-08-02,11103,593
2021-08-03,11134,596
2021-08-04,11173,596
2021-08-05,11219,597
2021-08-06,11270,597
2021-08-07,11325,599
2021-08-08,11373,599
2021-08-09,11409,600
2021-08-10,11440,602
2021-08-11,11494,602
2021-08-12,11546,602
2021-08-13,11594,604
2021-08-14,11640,606
2021-08-15,11677,608
2021-08-16,11721,610
2021-08-17,11759,610
2021-08-18,11786,610
2021-08-19,11845,611
2021-08-20,11906,614
2021-08-21,11970,615
2021-08-22,12012,617
2021-08-23,12044,619
2021-08-24,12084,620
2021-08-25,12145,623
2021-08-26,12211,627
2021-08-27,12251,627
2021-08-28,12298,628
2021-08-29,12339,629
2021-08-30,12372,630
2021-08-31,12399,630
2021-09-01,12455,634
2021-09-02,12500,636
2021-09-03,12541,637
2021-09-04,12594,637
2021-09-05,12639,638
2021-09-06,12671,639
2021-09-07,12702,640
2021-09-08,12749,640
2021-09-09,12794,642
2021-09-10,12843,643
2021-09-11,12911,645
2021-09-12,12957,645
2021-09-13,12993,645
2021-09-14,13031,649
2021-09-15,13091,652
2021-09-16,13146,654
2021-09-17,13206,654
2021-09-18,13279,654
2021-09-19,13347,655
2021-09-20,13411,656
2021-09-21,13480,656
2021-09-22,13571,658
2021-09-23,13639,662
2021-09-24,13720,663
2021-09-25,13840,663
2021-09-26,13929,664
2021-09-27,14012,666
2021-09-28,14107,667
2021-09-29,14230,668
2021-09-30,14323,671
2021-10-01,14410,676
2021-10-02,14511,677
2021-10-03,14594,677
2021-10-04,14651,678
2021-10-05,14719,683
2021-10-06,14796,683
2021-10-07,14901,686
2021-10-08,14995,689
2021-10-09,15076,691
2021-10-10,15146,694
2021-10-11,15210,696
2021-10-12,15253,698
2021-10-13,15330,703
2021-10-14,15458,705
2021-10-15,15543,707
2021-10-16,15620,715
2021-10-17,15716,720
2021-10-18,15775,721
2021-10-19,15825,727
2021-10-20,15901,729
2021-10-21,15976,733
2021-10-22,16050,736
2021-10-23,16134,744
2021-10-24,16207,750
2021-10-25,16281,752
2021-10-26,16352,753
2021-10-27,16475,756
2021-10-28,16607,758
2021-10-29,16756,760
2021-10-30,16926,766
2021-10-31,17071,767
2021-11-01,17198,771
2021-11-02,17318,772
2021-11-03,17497,778
2021-11-04,17698,781
2021-11-05,17901,788
2021-11-06,18090,792
2021-11-07,18265,793
2021-11-08,18398,795
2021-11-09,18530,800
2021-11-10,18749,806
2021-11-11,18974,810
2021-11-12,19193,817
2021-11-13,19425,823
2021-11-14,19687,827
2021-11-15,19890,831
2021-11-17,20422,842
2021-11-18,20778,854
2021-11-19,21097,861
2021-11-20,21429,873
2021-11-21,21734,878
2021-11-22,22004,885
2021-11-23,22240,890
2021-11-24,22649,900
2021-11-25,23002,915
2021-11-26,23367,923
2021-11-27,23773,934
2021-11-28,24211,949
2021-11-29,24577,960
2021-11-30,24835,968
2021-12-01,25359,976
2021-12-02,25894,991
2021-12-03,26395,1004
2021-12-04,26930,1019
2021-12-05,27446,1030
2021-12-06,27854,1044
2021-12-07,28271,1060
2021-12-08,28936,1073
2021-12-09,29571,1087
2021-12-10,30187,1107
2021-12-11,30771,1125
2021-12-12,31367,1135
2021-12-13,31865,1148
2021-12-14,32291,1177
2021-12-15,32903,1195
2021-12-16,33430,1208
2021-12-17,34008,1235
2021-12-18,34533,1248
2021-12-19,34955,1272
2021-12-20,35285,1285
2021-12-21,35574,1296
2021-12-22,36012,1321
2021-12-23,36415,1339
2021-12-24,36764,1358
2021-12-25,37086,1386
2021-12-26,37364,1403
2021-12-27,37557,1420
2021-12-28,37716,1433
2021-12-29,37979,1444
2021-12-30,38213,1468
2021-12-31,38422,1503
2022-01-01,38608,1521
2022-01-02,38763,1541
2022-01-03,38886,1551
2022-01-04,38984,1569
2022-01-05,39153,1593
2022-01-06,39283,1610
2022-01-07,39394,1625
2022-01-08,39526,1645
2022-01-09,39636,1661
2022-01-10,39730,1673
2022-01-11,39813,1688
2022-01-12,39939,1703
2022-01-13,40040,1715
2022-01-14,40142,1729
2022-01-15,40255,1734
2022-01-16,40363,1738
2022-01-17,40448,1746
2022-01-18,40543,1760
2022-01-19,40648,1781
2022-01-20,40797,1790
2022-01-21,40947,1799
2022-01-22,41072,1807
2022-01-23,41207,1809
2022-01-24,41354,1814
2022-01-25,41489,1821
2022-01-26,41701,1831
2022-01-27,41943,1840
2022-01-28,42223,1844
2022-01-29,42522,1852
2022-01-30,42857,1857
2022-01-31,43166,1860
