기준날짜,누적확진자수,누적사망자수
2021-05-17,24440,66
2021-05-18,24526,66
2021-05-19,24648,67
2021-05-20,24744,67
2021-05-21,24832,67
2021-05-22,24933,67
2021-05-23,25034,67
2021-05-24,25129,68
2021-05-25,25222,68
2021-05-26,25350,69
2021-05-27,25472,69
2021-05-28,25559,69
2021-05-29,25657,69
2021-05-30,25746,69
2021-05-31,25822,69
2021-06-01,25901,69
2021-06-02,26049,70
2021-06-03,26179,70
2021-06-04,26295,70
2021-06-05,26432,70
2021-06-06,26524,71
2021-06-07,26607,71
2021-06-08,26691,71
2021-06-09,26801,71
2021-06-10,26904,71
2021-06-11,27006,71
2021-06-12,27088,71
2021-06-13,27170,72
2021-06-14,27244,72
2021-06-15,27325,72
2021-06-16,27400,72
2021-06-17,27500,72
2021-06-18,27580,72
2021-06-19,27671,73
2021-06-20,27751,73
2021-06-21,27821,73
2021-06-22,27908,73
2021-06-23,28029,73
2021-06-24,28123,73
2021-06-25,28224,73
2021-06-26,28349,73
2021-06-27,28443,73
2021-06-28,28528,73
2021-06-29,28622,73
2021-06-30,28760,73
2021-07-01,28874,73
2021-07-02,29018,73
2021-07-03,29118,73
2021-07-04,29240,73
2021-07-05,29369,73
2021-07-06,29493,73
2021-07-07,29687,73
2021-07-08,29901,73
2021-07-09,30123,73
2021-07-10,30367,73
2021-07-11,30607,73
2021-07-12,30827,73
2021-07-13,31001,74
2021-07-14,31244,74
2021-07-15,31482,75
2021-07-16,31724,75
2021-07-17,31986,76
2021-07-18,32242,76
2021-07-19,32446,76
2021-07-20,32663,77
2021-07-21,32950,77
2021-07-22,33236,77
2021-07-23,33495,79
2021-07-24,33777,79
2021-07-25,33988,79
2021-07-26,34212,80
2021-07-27,34429,80
2021-07-28,24762,81
2021-07-29,35026,81
2021-07-30,35332,81
2021-07-31,35571,81
2021-08-01,35816,82
2021-08-02,36011,82
2021-08-03,36216,82
2021-08-04,36516,82
2021-08-05,36809,82
2021-08-06,37094,84
2021-08-07,37409,84
2021-08-08,37690,87
2021-08-09,37932,88
2021-08-10,38166,91
2021-08-11,38522,91
2021-08-12,38841,92
2021-08-13,39146,94
2021-08-14,39465,94
2021-08-15,39774,96
2021-08-16,40004,98
2021-08-17,40224,99
2021-08-18,40493,99
2021-08-19,40800,103
2021-08-20,41121,103
2021-08-21,41392,103
2021-08-22,41636,108
2021-08-23,41857,109
2021-08-24,42059,109
2021-08-25,42353,110
2021-08-26,42631,114
2021-08-27,42900,120
2021-08-28,43163,122
2021-08-29,43391,122
2021-08-30,43603,125
2021-08-31,43809,125
2021-09-01,44105,126
2021-09-02,44378,128
2021-09-03,44616,128
2021-09-04,44853,130
2021-09-05,45032,131
2021-09-06,45238,131
2021-09-07,45464,131
2021-09-08,45737,131
2021-09-09,46013,132
2021-09-10,46266,134
2021-09-11,46493,136
2021-09-12,46671,136
2021-09-13,46848,136
2021-09-14,47043,138
2021-09-15,47278,139
2021-09-16,47472,139
2021-09-17,47699,140
2021-09-18,47969,142
2021-09-19,48208,144
2021-09-20,48401,145
2021-09-21,48613,146
2021-09-22,48815,146
2021-09-23,49013,147
2021-09-24,49335,147
2021-09-25,49674,149
2021-09-26,49975,151
2021-09-27,50222,151
2021-09-28,50445,151
2021-09-29,50751,154
2021-09-30,51034,154
2021-10-01,51313,154
2021-10-02,51533,154
2021-10-03,51755,155
2021-10-04,51944,155
2021-10-05,52122,155
2021-10-06,52372,156
2021-10-07,52653,157
2021-10-08,52908,158
2021-10-09,53125,158
2021-10-10,53312,158
2021-10-11,53463,160
2021-10-12,53603,160
2021-10-13,53779,162
2021-10-14,53983,162
2021-10-15,54157,163
2021-10-16,54360,164
2021-10-17,54518,165
2021-10-18,54659,165
2021-10-19,54784,167
2021-10-20,54929,167
2021-10-21,55091,167
2021-10-22,55232,168
2021-10-23,55381,170
2021-10-24,55514,174
2021-10-25,55648,176
2021-10-26,55762,179
2021-10-27,55939,180
2021-10-28,56163,181
2021-10-29,56385,181
2021-10-30,56631,181
2021-10-31,56857,181
2021-11-01,57050,181
2021-11-02,57216,181
2021-11-03,57530,181
2021-11-04,57827,181
2021-11-05,58091,182
2021-11-06,58325,183
2021-11-07,58587,183
2021-11-08,58785,183
2021-11-09,59011,183
2021-11-10,59313,184
2021-11-11,59582,185
2021-11-12,59861,185
2021-11-13,60170,186
2021-11-14,60503,186
2021-11-15,60771,187
2021-11-17,61451,191
2021-11-18,61860,191
2021-11-19,62255,192
2021-11-20,62679,194
2021-11-21,63084,194
2021-11-22,63432,196
2021-11-23,63770,196
2021-11-24,64335,196
2021-11-25,64873,197
2021-11-26,65415,198
2021-11-27,65953,198
2021-11-28,66414,200
2021-11-29,66832,202
2021-11-30,67201,204
2021-12-01,67923,204
2021-12-02,68599,205
2021-12-03,69250,205
2021-12-04,69923,208
2021-12-05,70580,212
2021-12-06,71106,213
2021-12-07,71752,214
2021-12-08,72688,218
2021-12-09,73592,219
2021-12-10,74507,220
2021-12-11,75438,222
2021-12-12,76341,224
2021-12-13,77136,225
2021-12-14,77889,226
2021-12-15,78981,230
2021-12-16,80035,232
2021-12-17,81038,236
2021-12-18,81960,238
2021-12-19,82800,241
2021-12-20,83501,242
2021-12-21,84218,243
2021-12-22,85223,247
2021-12-23,86148,251
2021-12-24,86947,252
2021-12-25,87772,256
2021-12-26,88506,260
2021-12-27,89053,261
2021-12-28,89532,261
2021-12-29,90250,265
2021-12-30,90932,270
2021-12-31,91558,275
2022-01-01,92150,277
2022-01-02,92648,279
2022-01-03,93010,279
2022-01-04,93403,282
2022-01-05,93963,282
2022-01-06,94469,284
2022-01-07,94951,287
2022-01-08,95445,287
2022-01-09,95860,291
2022-01-10,96230,293
2022-01-11,96561,293
2022-01-12,97058,294
2022-01-13,97535,298
2022-01-14,97928,301
2022-01-15,98384,305
2022-01-16,98851,306
2022-01-17,99291,307
2022-01-18,99745,308
2022-01-19,100330,312
2022-01-20,101000,313
2022-01-21,101651,313
2022-01-22,102352,313
2022-01-23,103104,315
2022-01-24,103910,315
2022-01-25,104730,315
2022-01-26,105928,317
2022-01-27,107263,317
2022-01-28,108771,318
2022-01-29,110508,318
2022-01-30,112245,319
2022-01-31,113915,320
