카테고리,경기도 고양시,경기도 고양시 덕양구,경기도 고양시 덕양구 주교동,경기도 고양시 덕양구 원신동,경기도 고양시 덕양구 흥도동,경기도 고양시 덕양구 성사1동,경기도 고양시 덕양구 성사2동,경기도 고양시 덕양구 효자동,경기도 고양시 덕양구 삼송동,경기도 고양시 덕양구 창릉동,경기도 고양시 덕양구 고양동,경기도 고양시 덕양구 관산동,경기도 고양시 덕양구 능곡동,경기도 고양시 덕양구 화정1동,경기도 고양시 덕양구 화정2동,경기도 고양시 덕양구 행주동,경기도 고양시 덕양구 행신1동,경기도 고양시 덕양구 행신2동,경기도 고양시 덕양구 행신3동,경기도 고양시 덕양구 화전동,경기도 고양시 덕양구 대덕동,경기도 고양시 일산동구,경기도 고양시 일산동구 식사동,경기도 고양시 일산동구 중산동,경기도 고양시 일산동구 정발산동,경기도 고양시 일산동구 풍산동,경기도 고양시 일산동구 백석1동,경기도 고양시 일산동구 백석2동,경기도 고양시 일산동구 마두1동,경기도 고양시 일산동구 마두2동,경기도 고양시 일산동구 장항1동,경기도 고양시 일산동구 장항2동,경기도 고양시 일산동구 고봉동,경기도 고양시 일산서구,경기도 고양시 일산서구 일산1동,경기도 고양시 일산서구 일산2동,경기도 고양시 일산서구 일산3동,경기도 고양시 일산서구 탄현동,경기도 고양시 일산서구 주엽1동,경기도 고양시 일산서구 주엽2동,경기도 고양시 일산서구 대화동,경기도 고양시 일산서구 송포동,경기도 고양시 일산서구 송산동
2021년02월_계_30~39세,"143,359","68,373","1,532","3,959","7,668","2,530","1,276","2,902","4,533","4,841","3,265","4,101","1,820","4,278","4,293","2,298","2,716","4,864","5,121","6,107",269,"38,672","4,172","5,528","2,922","4,702","4,515","3,375","2,296","1,584","1,785","4,846","2,947","36,314","3,200","1,938","3,505","7,029","3,303","3,301","5,367","2,919","5,752"
2021년02월_계_40~49세,"182,012","78,942","2,137","4,265","8,508","3,464","1,730","2,329","3,943","3,765","5,264","5,740","2,240","5,815","6,161","2,706","3,506","4,966","7,397","4,703",303,"51,193","7,288","7,367","3,600","6,727","5,038","3,746","4,176","2,948","2,026","4,789","3,488","51,877","4,288","2,572","7,119","9,180","4,653","4,854","5,681","3,746","9,784"
2021년02월_계_50~59세,"195,429","83,182","3,183","3,320","6,544","4,219","2,115","1,684","3,352","2,711","5,100","6,958","3,161","7,558","5,832","4,030","4,278","5,950","9,319","3,402",466,"56,114","6,497","9,202","4,503","7,040","5,725","3,881","4,771","3,131","1,935","4,824","4,605","56,133","5,257","4,170","6,586","9,559","5,034","5,215","6,834","4,022","9,456"
2021년02월_계_60~69세,"123,886","58,058","2,374","2,812","4,776","3,008","1,636","1,108","2,767","2,147","4,098","5,850","2,349","4,244","3,156","3,008","2,845","3,504","5,275","2,643",458,"33,519","3,160","5,804","3,029","4,247","3,430","2,353","2,621","1,585","1,184","2,572","3,534","32,309","3,371","2,803","3,192","4,703","3,148","3,306","4,005","2,353","5,428"
2021년02월_계_70~79세,"62,126","30,548","1,242","1,327","2,535","1,571",953,530,"1,576","1,066","2,456","3,117","1,180","2,545","1,728","1,426","1,380","1,841","2,621","1,197",257,"15,657","1,394","2,746","1,444","2,059","1,487","1,156","1,168",843,453,"1,253","1,654","15,921","1,813","1,244","1,362","2,337","1,723","1,956","1,869","1,122","2,495"
2021년02월_계_80~89세,"33,553","15,270",623,547,"1,053",813,559,239,658,408,"1,084","1,405",584,"1,538","1,054",746,747,"1,042","1,518",532,120,"8,886",684,"1,600",756,"1,071",798,682,714,700,166,843,872,"9,397",923,697,843,"1,409","1,268","1,461",968,601,"1,227"
2021년02월_계_90~99세,"4,938","2,126",80,77,139,115,61,43,74,74,137,206,96,182,134,111,96,135,236,114,16,"1,432",112,284,109,164,106,101,123,105,36,104,188,"1,380",133,98,149,219,169,210,139,76,187
2021년02월_계_100세 이상,342,217,9,3,6,10,4,18,14,13,16,43,12,16,5,6,7,8,4,17,6,65,6,16,5,3,5,5,9,3,3,5,5,60,10,5,5,4,8,9,8,3,8
2021년02월_남_총인구수,"529,886","236,862","7,759","11,339","22,232","10,868","5,556","6,527","11,382","10,764","15,208","18,635","8,029","18,482","16,171","9,994","10,756","15,851","22,327","13,566","1,416","146,365","17,925","22,847","11,459","18,809","14,653","10,112","11,722","7,869","5,718","13,094","12,157","146,659","13,362","9,279","17,476","25,485","13,151","13,743","17,718","10,816","25,629"
2021년02월_남_연령구간인구수,"529,886","236,862","7,759","11,339","22,232","10,868","5,556","6,527","11,382","10,764","15,208","18,635","8,029","18,482","16,171","9,994","10,756","15,851","22,327","13,566","1,416","146,365","17,925","22,847","11,459","18,809","14,653","10,112","11,722","7,869","5,718","13,094","12,157","146,659","13,362","9,279","17,476","25,485","13,151","13,743","17,718","10,816","25,629"
2021년02월_남_0~9세,"41,700","19,646",312,"1,515","2,691",656,311,"1,010","1,173","1,350","1,104","1,088",482,"1,002","1,332",386,719,"1,136","1,374","1,960",45,"10,644","1,886","1,710",657,"1,583","1,018",433,718,627,741,550,721,"11,410",982,440,"1,381","2,345",937,"1,046","1,156",818,"2,305"
2021년02월_남_10~19세,"53,581","21,183",637,954,"2,018",974,545,445,801,800,"1,640","1,478",642,"1,906","1,923",643,994,"1,433","2,438",844,68,"15,266","2,505","2,352","1,040","2,317","1,393",708,"1,679","1,148",499,799,826,"17,132","1,330",795,"2,968","2,837","1,616","1,616","1,618","1,169","3,183"
2021년02월_남_20~29세,"77,057","32,453","1,185","1,151","2,532","1,580",801,711,"1,299","1,147","1,919","2,399","1,170","3,110","2,355","1,562","1,589","2,606","3,615","1,499",223,"22,645","2,470","3,643","2,086","2,729","2,427","1,605","1,890","1,134",640,"2,329","1,692","21,959","2,062","1,455","2,456","3,852","1,926","1,910","3,064","1,704","3,530"
2021년02월_남_30~39세,"71,083","34,439",876,"1,825","3,634","1,309",653,"1,398","2,253","2,394","1,678","2,193",969,"2,206","2,109","1,308","1,419","2,493","2,577","2,976",169,"18,873","1,876","2,698","1,523","2,260","2,210","1,646","1,051",691,841,"2,462","1,615","17,771","1,615",990,"1,703","3,459","1,543","1,589","2,732","1,402","2,738"
2021년02월_남_40~49세,"88,081","39,573","1,111","2,188","4,378","1,761",814,"1,237","1,998","1,953","2,673","3,028","1,131","2,730","2,861","1,472","1,675","2,360","3,517","2,517",169,"24,262","3,392","3,496","1,657","3,161","2,323","1,832","1,872","1,289","1,040","2,312","1,888","24,246","2,022","1,273","3,153","4,402","2,056","2,205","2,703","1,755","4,677"
2021년02월_남_50~59세,"96,223","41,439","1,665","1,571","3,143","2,162","1,011",824,"1,557","1,363","2,689","3,580","1,602","3,693","2,875","2,179","2,076","2,891","4,570","1,695",293,"27,424","3,277","4,274","2,079","3,379","2,701","1,975","2,350","1,540",998,"2,397","2,454","27,360","2,522","2,061","3,213","4,690","2,354","2,424","3,257","1,989","4,850"
2021년02월_남_60~69세,"62,080","28,758","1,207","1,305","2,262","1,452",804,547,"1,325","1,072","1,975","2,869","1,228","2,151","1,613","1,553","1,450","1,797","2,609","1,267",272,"16,956","1,654","2,879","1,473","2,074","1,659","1,190","1,377",808,647,"1,358","1,837","16,366","1,672","1,456","1,692","2,416","1,552","1,638","2,002","1,195","2,743"
2021년02월_남_70~79세,"26,587","13,182",532,610,"1,164",645,399,250,713,504,"1,062","1,412",547,"1,003",669,609,535,747,"1,082",578,121,"6,742",590,"1,169",642,870,598,490,502,344,238,510,789,"6,663",768,533,570,939,670,755,815,513,"1,100"
2021년02월_남_80~89세,"12,139","5,588",213,199,376,307,203,82,242,156,419,532,237,612,395,263,273,353,483,193,50,"3,176",244,549,270,390,297,210,247,249,68,344,308,"3,375",354,250,298,489,441,493,334,251,465
2021년02월_남_90~99세,"1,260",543,17,20,34,21,14,16,16,24,43,43,19,65,38,18,24,34,61,32,4,355,29,72,29,46,25,23,33,38,5,30,25,362,34,26,41,56,53,64,34,18,36
2021년02월_남_100세 이상,95,58,4,1,0,1,1,7,5,1,6,13,2,4,1,1,2,1,1,5,2,22,2,5,3,0,2,0,3,1,1,3,2,15,1,0,1,0,3,3,3,2,2
2021년02월_여_총인구수,"552,534","242,533","7,279","12,241","23,489","10,977","5,926","6,870","12,208","10,790","15,100","18,087","7,624","19,511","17,145","9,123","11,295","16,441","23,620","13,741","1,066","154,485","18,859","24,451","12,262","20,226","16,135","10,881","12,630","8,743","5,427","13,858","11,013","155,516","14,255","9,399","18,494","26,483","14,984","15,620","18,867","11,097","26,317"
2021년02월_여_연령구간인구수,"552,534","242,533","7,279","12,241","23,489","10,977","5,926","6,870","12,208","10,790","15,100","18,087","7,624","19,511","17,145","9,123","11,295","16,441","23,620","13,741","1,066","154,485","18,859","24,451","12,262","20,226","16,135","10,881","12,630","8,743","5,427","13,858","11,013","155,516","14,255","9,399","18,494","26,483","14,984","15,620","18,867","11,097","26,317"
2021년02월_여_0~9세,"40,029","18,860",254,"1,536","2,679",619,313,"1,012","1,206","1,245","1,068","1,029",410,953,"1,255",326,614,"1,095","1,308","1,900",38,"10,192","1,785","1,686",586,"1,563",983,458,690,594,648,530,669,"10,977",989,469,"1,239","2,197",906,960,"1,130",838,"2,249"
2021년02월_여_10~19세,"50,981","20,216",536,"1,014","2,003",847,513,521,720,759,"1,472","1,352",567,"1,753","1,811",579,"1,054","1,359","2,407",889,60,"14,262","2,350","2,103","1,054","2,161","1,336",633,"1,597","1,081",462,789,696,"16,503","1,329",691,"2,836","2,702","1,617","1,613","1,436","1,109","3,170"
2021년02월_여_20~29세,"73,427","30,321",934,"1,100","2,569","1,439",665,845,"1,474","1,228","1,685","1,956",940,"3,093","2,277","1,290","1,506","2,353","3,314","1,500",153,"22,303","2,475","3,257","1,930","2,669","2,527","1,857","1,900","1,129",567,"2,719","1,273","20,803","1,930","1,301","2,329","3,595","1,827","1,906","3,310","1,433","3,172"
2021년02월_여_30~39세,"72,276","33,934",656,"2,134","4,034","1,221",623,"1,504","2,280","2,447","1,587","1,908",851,"2,072","2,184",990,"1,297","2,371","2,544","3,131",100,"19,799","2,296","2,830","1,399","2,442","2,305","1,729","1,245",893,944,"2,384","1,332","18,543","1,585",948,"1,802","3,570","1,760","1,712","2,635","1,517","3,014"
2021년02월_여_40~49세,"93,931","39,369","1,026","2,077","4,130","1,703",916,"1,092","1,945","1,812","2,591","2,712","1,109","3,085","3,300","1,234","1,831","2,606","3,880","2,186",134,"26,931","3,896","3,871","1,943","3,566","2,715","1,914","2,304","1,659",986,"2,477","1,600","27,631","2,266","1,299","3,966","4,778","2,597","2,649","2,978","1,991","5,107"
2021년02월_여_50~59세,"99,206","41,743","1,518","1,749","3,401","2,057","1,104",860,"1,795","1,348","2,411","3,378","1,559","3,865","2,957","1,851","2,202","3,059","4,749","1,707",173,"28,690","3,220","4,928","2,424","3,661","3,024","1,906","2,421","1,591",937,"2,427","2,151","28,773","2,735","2,109","3,373","4,869","2,680","2,791","3,577","2,033","4,606"
2021년02월_여_60~69세,"61,806","29,300","1,167","1,507","2,514","1,556",832,561,"1,442","1,075","2,123","2,981","1,121","2,093","1,543","1,455","1,395","1,707","2,666","1,376",186,"16,563","1,506","2,925","1,556","2,173","1,771","1,163","1,244",777,537,"1,214","1,697","15,943","1,699","1,347","1,500","2,287","1,596","1,668","2,003","1,158","2,685"
2021년02월_여_70~79세,"35,539","17,366",710,717,"1,371",926,554,280,863,562,"1,394","1,705",633,"1,542","1,059",817,845,"1,094","1,539",619,136,"8,915",804,"1,577",802,"1,189",889,666,666,499,215,743,865,"9,258","1,045",711,792,"1,398","1,053","1,201","1,054",609,"1,395"
2021년02월_여_80~89세,"21,414","9,682",410,348,677,506,356,157,416,252,665,873,347,926,659,483,474,689,"1,035",339,70,"5,710",440,"1,051",486,681,501,472,467,451,98,499,564,"6,022",569,447,545,920,827,968,634,350,762
2021년02월_여_90~99세,"3,678","1,583",63,57,105,94,47,27,58,50,94,163,77,117,96,93,72,101,175,82,12,"1,077",83,212,80,118,81,78,90,67,31,74,163,"1,018",99,72,108,163,116,146,105,58,151
2021년02월_여_100세 이상,247,159,5,2,6,9,3,11,9,12,10,30,10,12,4,5,5,7,3,12,4,43,4,11,2,3,3,5,6,2,2,2,3,45,9,5,4,4,5,6,5,1,6
2021년03월_계_총인구수,"1,080,845","479,323","14,935","23,580","46,291","21,844","11,417","13,343","23,850","21,719","30,162","36,647","15,584","37,897","33,223","19,078","21,974","32,177","45,803","27,342","2,457","300,350","36,822","47,080","23,588","38,987","30,774","20,910","24,226","16,549","11,262","26,966","23,186","301,172","27,446","18,603","35,790","51,879","28,086","29,235","36,482","21,867","51,784"
2021년03월_계_연령구간인구수,"1,080,845","479,323","14,935","23,580","46,291","21,844","11,417","13,343","23,850","21,719","30,162","36,647","15,584","37,897","33,223","19,078","21,974","32,177","45,803","27,342","2,457","300,350","36,822","47,080","23,588","38,987","30,774","20,910","24,226","16,549","11,262","26,966","23,186","301,172","27,446","18,603","35,790","51,879","28,086","29,235","36,482","21,867","51,784"
2021년03월_계_0~9세,"81,455","38,523",555,"3,045","5,408","1,277",617,"2,037","2,403","2,626","2,148","2,103",894,"1,943","2,578",711,"1,326","2,220","2,648","3,899",85,"20,712","3,644","3,363","1,230","3,125","2,002",886,"1,407","1,216","1,376","1,078","1,385","22,220","1,948",901,"2,601","4,518","1,822","1,979","2,281","1,663","4,507"
2021년03월_계_10~19세,"103,975","41,307","1,153","2,001","4,055","1,820","1,032",979,"1,548","1,583","3,100","2,819","1,195","3,616","3,699","1,211","2,043","2,771","4,805","1,750",127,"29,329","4,858","4,426","2,075","4,461","2,698","1,317","3,246","2,195",969,"1,562","1,522","33,339","2,639","1,470","5,741","5,517","3,194","3,207","3,012","2,263","6,296"
2021년03월_계_20~29세,"150,167","62,755","2,102","2,230","5,157","2,998","1,475","1,552","2,798","2,404","3,579","4,335","2,117","6,187","4,635","2,845","3,079","4,913","6,943","2,999",407,"44,905","4,985","6,847","3,997","5,374","4,935","3,464","3,752","2,262","1,241","5,077","2,971","42,507","3,960","2,733","4,741","7,384","3,784","3,792","6,345","3,094","6,674"
2021년03월_계_30~39세,"143,290","68,428","1,531","3,947","7,815","2,531","1,260","2,901","4,587","4,862","3,231","4,090","1,827","4,280","4,281","2,286","2,692","4,874","5,075","6,094",264,"38,654","4,155","5,485","2,912","4,699","4,543","3,351","2,291","1,577","1,830","4,828","2,983","36,208","3,180","1,930","3,515","7,049","3,293","3,292","5,328","2,906","5,715"
2021년03월_계_40~49세,"181,155","78,762","2,106","4,283","8,594","3,431","1,708","2,338","3,999","3,819","5,209","5,710","2,204","5,757","6,113","2,695","3,483","4,919","7,333","4,769",292,"50,948","7,264","7,327","3,566","6,712","5,008","3,696","4,141","2,932","2,046","4,772","3,484","51,445","4,251","2,528","7,062","9,133","4,619","4,792","5,616","3,738","9,706"
2021년03월_계_50~59세,"195,166","83,160","3,163","3,299","6,643","4,240","2,110","1,668","3,421","2,718","5,097","6,948","3,150","7,553","5,820","4,010","4,265","5,927","9,292","3,378",458,"55,949","6,532","9,152","4,480","7,009","5,711","3,876","4,725","3,110","1,940","4,847","4,567","56,057","5,220","4,167","6,549","9,529","5,030","5,213","6,841","4,028","9,480"
2021년03월_계_60~69세,"124,986","58,562","2,398","2,819","4,871","3,024","1,643","1,112","2,799","2,171","4,116","5,901","2,370","4,293","3,186","3,035","2,857","3,535","5,336","2,653",443,"33,828","3,176","5,841","3,031","4,321","3,469","2,376","2,656","1,615","1,195","2,579","3,569","32,596","3,371","2,819","3,216","4,778","3,179","3,313","4,083","2,376","5,461"
2021년03월_계_70~79세,"61,861","30,350","1,225","1,332","2,548","1,585",942,491,"1,568","1,050","2,449","3,109","1,155","2,530","1,709","1,421","1,365","1,827","2,615","1,176",253,"15,621","1,402","2,737","1,437","2,037","1,493","1,156","1,157",838,458,"1,263","1,643","15,890","1,810","1,248","1,365","2,334","1,708","1,965","1,843","1,116","2,501"
2021년03월_계_80~89세,"33,687","15,304",616,548,"1,062",812,564,227,656,411,"1,087","1,422",580,"1,545","1,066",747,760,"1,051","1,520",520,110,"8,926",692,"1,614",748,"1,076",810,683,721,697,170,843,872,"9,457",935,700,841,"1,417","1,277","1,458",980,601,"1,248"
2021년03월_계_90~99세,"4,917","2,078",82,76,134,116,62,30,68,72,140,201,91,181,133,114,99,133,234,98,14,"1,433",109,281,109,171,100,100,125,105,36,111,186,"1,406",126,103,154,218,172,218,145,79,191
2021년03월_계_100세 이상,186,94,4,0,4,10,4,8,3,3,6,9,1,12,3,3,5,7,2,6,4,45,5,7,3,2,5,5,5,2,1,6,4,47,6,4,5,2,8,6,8,3,5
2021년03월_남_총인구수,"529,227","236,865","7,708","11,341","22,511","10,869","5,520","6,496","11,521","10,825","15,139","18,591","8,002","18,457","16,115","9,976","10,726","15,809","22,240","13,600","1,419","146,157","17,930","22,752","11,402","18,784","14,661","10,081","11,661","7,848","5,779","13,110","12,149","146,205","13,270","9,241","17,383","25,423","13,139","13,692","17,702","10,791","25,564"
2021년03월_남_연령구간인구수,"529,227","236,865","7,708","11,341","22,511","10,869","5,520","6,496","11,521","10,825","15,139","18,591","8,002","18,457","16,115","9,976","10,726","15,809","22,240","13,600","1,419","146,157","17,930","22,752","11,402","18,784","14,661","10,081","11,661","7,848","5,779","13,110","12,149","146,205","13,270","9,241","17,383","25,423","13,139","13,692","17,702","10,791","25,564"
2021년03월_남_0~9세,"41,612","19,681",304,"1,511","2,710",657,308,"1,021","1,185","1,366","1,088","1,086",482,"1,003","1,330",386,723,"1,139","1,357","1,981",44,"10,595","1,875","1,701",647,"1,574","1,018",437,716,620,738,557,712,"11,336",979,436,"1,376","2,322",927,"1,034","1,164",813,"2,285"
2021년03월_남_10~19세,"53,223","21,103",630,965,"2,038",977,533,447,810,810,"1,637","1,467",635,"1,879","1,899",635,993,"1,412","2,409",858,69,"15,155","2,504","2,322","1,045","2,309","1,380",688,"1,658","1,127",506,790,826,"16,965","1,303",785,"2,936","2,827","1,591","1,606","1,592","1,162","3,163"
2021년03월_남_20~29세,"76,955","32,476","1,171","1,149","2,553","1,572",805,714,"1,331","1,156","1,913","2,389","1,170","3,119","2,345","1,553","1,579","2,588","3,620","1,498",251,"22,631","2,491","3,613","2,072","2,717","2,423","1,603","1,882","1,144",649,"2,337","1,700","21,848","2,055","1,438","2,438","3,804","1,948","1,908","3,060","1,680","3,517"
2021년03월_남_30~39세,"71,099","34,476",872,"1,820","3,714","1,308",648,"1,384","2,265","2,407","1,664","2,190",975,"2,202","2,116","1,301","1,417","2,498","2,558","2,971",166,"18,884","1,865","2,689","1,511","2,261","2,231","1,631","1,053",687,871,"2,459","1,626","17,739","1,600",988,"1,704","3,481","1,548","1,583","2,732","1,394","2,709"
2021년03월_남_40~49세,"87,711","39,469","1,095","2,190","4,416","1,747",802,"1,249","2,022","1,970","2,637","3,012","1,109","2,700","2,830","1,470","1,658","2,356","3,485","2,553",168,"24,169","3,382","3,489","1,646","3,147","2,322","1,809","1,851","1,288","1,042","2,314","1,879","24,073","2,009","1,260","3,129","4,376","2,039","2,180","2,665","1,764","4,651"
2021년03월_남_50~59세,"96,054","41,453","1,662","1,560","3,193","2,168","1,004",823,"1,596","1,367","2,686","3,564","1,609","3,704","2,879","2,175","2,068","2,874","4,551","1,685",285,"27,299","3,287","4,243","2,073","3,356","2,674","1,981","2,326","1,528","1,004","2,402","2,425","27,302","2,504","2,054","3,185","4,675","2,349","2,414","3,265","1,997","4,859"
2021년03월_남_60~69세,"62,587","28,969","1,222","1,315","2,301","1,461",804,543,"1,337","1,075","1,980","2,897","1,238","2,169","1,625","1,568","1,457","1,811","2,631","1,271",264,"17,109","1,654","2,893","1,472","2,119","1,682","1,200","1,392",822,653,"1,358","1,864","16,509","1,659","1,463","1,706","2,451","1,565","1,651","2,044","1,201","2,769"
2021년03월_남_70~79세,"26,515","13,124",526,611,"1,171",651,399,229,715,498,"1,071","1,406",532,"1,000",658,604,530,744,"1,088",570,121,"6,740",593,"1,169",641,856,604,496,500,344,242,514,781,"6,651",766,537,569,942,672,758,804,507,"1,096"
2021년03월_남_80~89세,"12,181","5,579",206,200,383,305,203,74,245,153,418,538,234,614,394,265,278,352,484,186,47,"3,206",249,559,266,397,302,212,251,251,68,341,310,"3,396",360,254,298,490,441,490,335,251,477
2021년03월_남_90~99세,"1,241",512,18,20,32,22,13,8,14,23,44,39,18,64,38,18,22,34,56,26,3,353,28,72,27,48,23,24,31,36,6,34,24,376,35,26,41,55,56,67,38,20,38
2021년03월_남_100세 이상,49,23,2,0,0,1,1,4,1,0,1,3,0,3,1,1,1,1,1,1,1,16,2,2,2,0,2,0,1,1,0,4,2,10,0,0,1,0,3,1,3,2,0
2021년03월_여_총인구수,"551,618","242,458","7,227","12,239","23,780","10,975","5,897","6,847","12,329","10,894","15,023","18,056","7,582","19,440","17,108","9,102","11,248","16,368","23,563","13,742","1,038","154,193","18,892","24,328","12,186","20,203","16,113","10,829","12,565","8,701","5,483","13,856","11,037","154,967","14,176","9,362","18,407","26,456","14,947","15,543","18,780","11,076","26,220"
2021년03월_여_연령구간인구수,"551,618","242,458","7,227","12,239","23,780","10,975","5,897","6,847","12,329","10,894","15,023","18,056","7,582","19,440","17,108","9,102","11,248","16,368","23,563","13,742","1,038","154,193","18,892","24,328","12,186","20,203","16,113","10,829","12,565","8,701","5,483","13,856","11,037","154,967","14,176","9,362","18,407","26,456","14,947","15,543","18,780","11,076","26,220"
2021년03월_여_0~9세,"39,843","18,842",251,"1,534","2,698",620,309,"1,016","1,218","1,260","1,060","1,017",412,940,"1,248",325,603,"1,081","1,291","1,918",41,"10,117","1,769","1,662",583,"1,551",984,449,691,596,638,521,673,"10,884",969,465,"1,225","2,196",895,945,"1,117",850,"2,222"
2021년03월_여_10~19세,"50,752","20,204",523,"1,036","2,017",843,499,532,738,773,"1,463","1,352",560,"1,737","1,800",576,"1,050","1,359","2,396",892,58,"14,174","2,354","2,104","1,030","2,152","1,318",629,"1,588","1,068",463,772,696,"16,374","1,336",685,"2,805","2,690","1,603","1,601","1,420","1,101","3,133"
2021년03월_여_20~29세,"73,212","30,279",931,"1,081","2,604","1,426",670,838,"1,467","1,248","1,666","1,946",947,"3,068","2,290","1,292","1,500","2,325","3,323","1,501",156,"22,274","2,494","3,234","1,925","2,657","2,512","1,861","1,870","1,118",592,"2,740","1,271","20,659","1,905","1,295","2,303","3,580","1,836","1,884","3,285","1,414","3,157"
2021년03월_여_30~39세,"72,191","33,952",659,"2,127","4,101","1,223",612,"1,517","2,322","2,455","1,567","1,900",852,"2,078","2,165",985,"1,275","2,376","2,517","3,123",98,"19,770","2,290","2,796","1,401","2,438","2,312","1,720","1,238",890,959,"2,369","1,357","18,469","1,580",942,"1,811","3,568","1,745","1,709","2,596","1,512","3,006"
2021년03월_여_40~49세,"93,444","39,293","1,011","2,093","4,178","1,684",906,"1,089","1,977","1,849","2,572","2,698","1,095","3,057","3,283","1,225","1,825","2,563","3,848","2,216",124,"26,779","3,882","3,838","1,920","3,565","2,686","1,887","2,290","1,644","1,004","2,458","1,605","27,372","2,242","1,268","3,933","4,757","2,580","2,612","2,951","1,974","5,055"
2021년03월_여_50~59세,"99,112","41,707","1,501","1,739","3,450","2,072","1,106",845,"1,825","1,351","2,411","3,384","1,541","3,849","2,941","1,835","2,197","3,053","4,741","1,693",173,"28,650","3,245","4,909","2,407","3,653","3,037","1,895","2,399","1,582",936,"2,445","2,142","28,755","2,716","2,113","3,364","4,854","2,681","2,799","3,576","2,031","4,621"
2021년03월_여_60~69세,"62,399","29,593","1,176","1,504","2,570","1,563",839,569,"1,462","1,096","2,136","3,004","1,132","2,124","1,561","1,467","1,400","1,724","2,705","1,382",179,"16,719","1,522","2,948","1,559","2,202","1,787","1,176","1,264",793,542,"1,221","1,705","16,087","1,712","1,356","1,510","2,327","1,614","1,662","2,039","1,175","2,692"
2021년03월_여_70~79세,"35,346","17,226",699,721,"1,377",934,543,262,853,552,"1,378","1,703",623,"1,530","1,051",817,835,"1,083","1,527",606,132,"8,881",809,"1,568",796,"1,181",889,660,657,494,216,749,862,"9,239","1,044",711,796,"1,392","1,036","1,207","1,039",609,"1,405"
2021년03월_여_80~89세,"21,506","9,725",410,348,679,507,361,153,411,258,669,884,346,931,672,482,482,699,"1,036",334,63,"5,720",443,"1,055",482,679,508,471,470,446,102,502,562,"6,061",575,446,543,927,836,968,645,350,771
2021년03월_여_90~99세,"3,676","1,566",64,56,102,94,49,22,54,49,96,162,73,117,95,96,77,99,178,72,11,"1,080",81,209,82,123,77,76,94,69,30,77,162,"1,030",91,77,113,163,116,151,107,59,153
2021년03월_여_100세 이상,137,71,2,0,4,9,3,4,2,3,5,6,1,9,2,2,4,6,1,5,3,29,3,5,1,2,3,5,4,1,1,2,2,37,6,4,4,2,5,5,5,1,5
2021년04월_계_총인구수,"1,080,736","479,828","14,866","23,557","46,863","21,838","11,385","13,375","24,028","21,918","30,071","36,710","15,578","37,869","33,154","18,995","21,922","32,108","45,765","27,386","2,440","300,407","36,783","47,036","23,539","39,084","30,739","20,953","24,172","16,496","11,372","26,971","23,262","300,501","27,371","18,543","35,670","51,817","28,083","29,136","36,370","21,791","51,720"
2021년04월_계_연령구간인구수,"1,080,736","479,828","14,866","23,557","46,863","21,838","11,385","13,375","24,028","21,918","30,071","36,710","15,578","37,869","33,154","18,995","21,922","32,108","45,765","27,386","2,440","300,407","36,783","47,036","23,539","39,084","30,739","20,953","24,172","16,496","11,372","26,971","23,262","300,501","27,371","18,543","35,670","51,817","28,083","29,136","36,370","21,791","51,720"
2021년04월_계_0~9세,"81,222","38,448",549,"3,009","5,418","1,277",612,"2,051","2,429","2,642","2,139","2,089",895,"1,938","2,542",704,"1,310","2,212","2,638","3,908",86,"20,696","3,626","3,338","1,238","3,128","2,005",892,"1,398","1,209","1,404","1,071","1,387","22,078","1,927",885,"2,576","4,496","1,811","1,960","2,263","1,660","4,500"
2021년04월_계_10~19세,"103,680","41,295","1,140","2,021","4,128","1,815","1,021",983,"1,560","1,585","3,092","2,816","1,204","3,608","3,669","1,191","2,039","2,748","4,784","1,765",126,"29,204","4,831","4,397","2,053","4,439","2,701","1,309","3,248","2,177",962,"1,564","1,523","33,181","2,639","1,463","5,714","5,492","3,192","3,188","2,993","2,257","6,243"
2021년04월_계_20~29세,"149,697","62,636","2,084","2,225","5,237","2,984","1,473","1,543","2,808","2,417","3,562","4,331","2,114","6,181","4,621","2,850","3,074","4,866","6,901","2,971",394,"44,758","4,978","6,818","3,949","5,392","4,892","3,478","3,720","2,245","1,263","5,075","2,948","42,303","3,936","2,703","4,733","7,344","3,771","3,764","6,306","3,057","6,689"
2021년04월_계_30~39세,"143,232","68,497","1,540","3,914","7,896","2,541","1,272","2,878","4,608","4,921","3,203","4,071","1,816","4,288","4,287","2,264","2,683","4,886","5,079","6,083",267,"38,625","4,124","5,473","2,906","4,705","4,533","3,345","2,268","1,585","1,853","4,820","3,013","36,110","3,162","1,929","3,486","7,043","3,317","3,303","5,315","2,859","5,696"
2021년04월_계_40~49세,"180,894","78,854","2,077","4,285","8,708","3,416","1,700","2,366","4,023","3,873","5,207","5,711","2,197","5,730","6,090","2,681","3,467","4,908","7,319","4,804",292,"50,887","7,246","7,292","3,556","6,732","4,994","3,697","4,124","2,913","2,081","4,780","3,472","51,153","4,230","2,516","7,043","9,092","4,586","4,742","5,578","3,715","9,651"
2021년04월_계_50~59세,"195,280","83,215","3,160","3,292","6,733","4,238","2,100","1,666","3,452","2,746","5,081","6,964","3,147","7,546","5,830","3,974","4,242","5,914","9,291","3,387",452,"56,071","6,564","9,164","4,481","7,038","5,714","3,880","4,736","3,100","1,941","4,859","4,594","55,994","5,214","4,151","6,533","9,530","5,039","5,206","6,802","4,032","9,487"
